GameID,Date,Team,Points,Home/Away,Win
19,"Thu, Sep 10, 2020",Houston Rockets,100,Home,0
20,"Fri, Sep 11, 2020",Denver Nuggets,111,Away,1
20,"Fri, Sep 11, 2020",Los Angeles Clippers,105,Home,0
21,"Fri, Sep 11, 2020",Boston Celtics,92,Away,1
21,"Fri, Sep 11, 2020",Toronto Raptors,87,Home,0
22,"Sat, Sep 12, 2020",Houston Rockets,96,Away,0
22,"Sat, Sep 12, 2020",Los Angeles Lakers,119,Home,1
23,"Sun, Sep 13, 2020",Los Angeles Clippers,98,Away,0
23,"Sun, Sep 13, 2020",Denver Nuggets,111,Home,1
24,"Tue, Sep 15, 2020",Miami Heat,117,Away,1
24,"Tue, Sep 15, 2020",Boston Celtics,114,Home,0
25,"Tue, Sep 15, 2020",Denver Nuggets,104,Away,1
25,"Tue, Sep 15, 2020",Los Angeles Clippers,89,Home,0
26,"Thu, Sep 17, 2020",Miami Heat,106,Away,1
26,"Thu, Sep 17, 2020",Boston Celtics,101,Home,0
27,"Fri, Sep 18, 2020",Denver Nuggets,114,Away,0
27,"Fri, Sep 18, 2020",Los Angeles Lakers,126,Home,1
28,"Sat, Sep 19, 2020",Boston Celtics,117,Away,1
28,"Sat, Sep 19, 2020",Miami Heat,106,Home,0
29,"Sun, Sep 20, 2020",Denver Nuggets,103,Away,0
29,"Sun, Sep 20, 2020",Los Angeles Lakers,105,Home,1
30,"Tue, Sep 22, 2020",Los Angeles Lakers,106,Away,0
30,"Tue, Sep 22, 2020",Denver Nuggets,114,Home,1
31,"Wed, Sep 23, 2020",Boston Celtics,109,Away,0
31,"Wed, Sep 23, 2020",Miami Heat,112,Home,1
32,"Thu, Sep 24, 2020",Los Angeles Lakers,114,Away,1
32,"Thu, Sep 24, 2020",Denver Nuggets,108,Home,0
33,"Fri, Sep 25, 2020",Miami Heat,108,Away,0
33,"Fri, Sep 25, 2020",Boston Celtics,121,Home,1
34,"Sat, Sep 26, 2020",Denver Nuggets,107,Away,0
34,"Sat, Sep 26, 2020",Los Angeles Lakers,117,Home,1
35,"Sun, Sep 27, 2020",Boston Celtics,113,Away,0
35,"Sun, Sep 27, 2020",Miami Heat,125,Home,1
36,"Wed, Sep 30, 2020",Miami Heat,98,Away,0
36,"Wed, Sep 30, 2020",Los Angeles Lakers,116,Home,1
37,"Fri, Nov 1, 2019",Houston Rockets,116,Away,0
37,"Fri, Nov 1, 2019",Brooklyn Nets,123,Home,1
38,"Fri, Nov 1, 2019",Cleveland Cavaliers,95,Away,0
38,"Fri, Nov 1, 2019",Indiana Pacers,102,Home,1
39,"Fri, Nov 1, 2019",Milwaukee Bucks,123,Away,1
39,"Fri, Nov 1, 2019",Orlando Magic,91,Home,0
40,"Fri, Nov 1, 2019",New York Knicks,102,Away,0
40,"Fri, Nov 1, 2019",Boston Celtics,104,Home,1
41,"Fri, Nov 1, 2019",Detroit Pistons,106,Away,0
41,"Fri, Nov 1, 2019",Chicago Bulls,112,Home,1
42,"Fri, Nov 1, 2019",Los Angeles Lakers,119,Away,1
42,"Fri, Nov 1, 2019",Dallas Mavericks,110,Home,0
43,"Fri, Nov 1, 2019",Utah Jazz,101,Away,0
43,"Fri, Nov 1, 2019",Sacramento Kings,102,Home,1
44,"Fri, Nov 1, 2019",San Antonio Spurs,127,Away,1
44,"Fri, Nov 1, 2019",Golden State Warriors,110,Home,0
45,"Sat, Nov 2, 2019",New Orleans Pelicans,104,Away,0
45,"Sat, Nov 2, 2019",Oklahoma City Thunder,115,Home,1
46,"Sat, Nov 2, 2019",Brooklyn Nets,109,Away,0
46,"Sat, Nov 2, 2019",Detroit Pistons,113,Home,1
47,"Sat, Nov 2, 2019",Denver Nuggets,91,Away,1
47,"Sat, Nov 2, 2019",Orlando Magic,87,Home,0
48,"Sat, Nov 2, 2019",Phoenix Suns,114,Away,1
48,"Sat, Nov 2, 2019",Memphis Grizzlies,105,Home,0
49,"Sat, Nov 2, 2019",Toronto Raptors,105,Away,0
49,"Sat, Nov 2, 2019",Milwaukee Bucks,115,Home,1
50,"Sat, Nov 2, 2019",Minnesota Timberwolves,131,Away,1
50,"Sat, Nov 2, 2019",Washington Wizards,109,Home,0
51,"Sat, Nov 2, 2019",Charlotte Hornets,93,Away,1
51,"Sat, Nov 2, 2019",Golden State Warriors,87,Home,0
52,"Sat, Nov 2, 2019",Philadelphia 76ers,129,Away,1
52,"Sat, Nov 2, 2019",Portland Trail Blazers,128,Home,0
53,"Sun, Nov 3, 2019",Chicago Bulls,95,Away,0
53,"Sun, Nov 3, 2019",Indiana Pacers,108,Home,1
54,"Sun, Nov 3, 2019",Houston Rockets,100,Away,0
54,"Sun, Nov 3, 2019",Miami Heat,129,Home,1
55,"Sun, Nov 3, 2019",Sacramento Kings,113,Away,1
55,"Sun, Nov 3, 2019",New York Knicks,92,Home,0
56,"Sun, Nov 3, 2019",Los Angeles Lakers,103,Away,1
56,"Sun, Nov 3, 2019",San Antonio Spurs,96,Home,0
57,"Sun, Nov 3, 2019",Dallas Mavericks,131,Away,1
57,"Sun, Nov 3, 2019",Cleveland Cavaliers,111,Home,0
58,"Sun, Nov 3, 2019",Utah Jazz,94,Away,0
58,"Sun, Nov 3, 2019",Los Angeles Clippers,105,Home,1
59,"Mon, Nov 4, 2019",Detroit Pistons,99,Away,0
59,"Mon, Nov 4, 2019",Washington Wizards,115,Home,1
60,"Mon, Nov 4, 2019",New Orleans Pelicans,125,Away,0
60,"Mon, Nov 4, 2019",Brooklyn Nets,135,Home,1
61,"Mon, Nov 4, 2019",Houston Rockets,107,Away,1
61,"Mon, Nov 4, 2019",Memphis Grizzlies,100,Home,0
62,"Mon, Nov 4, 2019",Milwaukee Bucks,134,Away,1
62,"Mon, Nov 4, 2019",Minnesota Timberwolves,106,Home,0
63,"Mon, Nov 4, 2019",Philadelphia 76ers,109,Away,0
63,"Mon, Nov 4, 2019",Phoenix Suns,114,Home,1
64,"Mon, Nov 4, 2019",Portland Trail Blazers,118,Away,0
64,"Mon, Nov 4, 2019",Golden State Warriors,127,Home,1
65,"Tue, Nov 5, 2019",Indiana Pacers,120,Away,0
65,"Tue, Nov 5, 2019",Charlotte Hornets,122,Home,1
66,"Tue, Nov 5, 2019",Boston Celtics,119,Away,1
66,"Tue, Nov 5, 2019",Cleveland Cavaliers,113,Home,0
67,"Tue, Nov 5, 2019",San Antonio Spurs,100,Away,0
67,"Tue, Nov 5, 2019",Atlanta Hawks,108,Home,1
68,"Tue, Nov 5, 2019",Los Angeles Lakers,118,Away,1
68,"Tue, Nov 5, 2019",Chicago Bulls,112,Home,0
69,"Tue, Nov 5, 2019",Orlando Magic,94,Away,0
69,"Tue, Nov 5, 2019",Oklahoma City Thunder,102,Home,1
70,"Tue, Nov 5, 2019",Miami Heat,89,Away,0
70,"Tue, Nov 5, 2019",Denver Nuggets,109,Home,1
71,"Wed, Nov 6, 2019",New York Knicks,102,Away,0
71,"Wed, Nov 6, 2019",Detroit Pistons,122,Home,1
72,"Wed, Nov 6, 2019",Washington Wizards,106,Away,0
72,"Wed, Nov 6, 2019",Indiana Pacers,121,Home,1
73,"Wed, Nov 6, 2019",Chicago Bulls,113,Away,1
73,"Wed, Nov 6, 2019",Atlanta Hawks,93,Home,0
74,"Wed, Nov 6, 2019",Golden State Warriors,112,Away,0
74,"Wed, Nov 6, 2019",Houston Rockets,129,Home,1
75,"Wed, Nov 6, 2019",Sacramento Kings,120,Away,0
75,"Wed, Nov 6, 2019",Toronto Raptors,124,Home,1
76,"Wed, Nov 6, 2019",Minnesota Timberwolves,121,Away,0
76,"Wed, Nov 6, 2019",Memphis Grizzlies,137,Home,1
77,"Wed, Nov 6, 2019",Orlando Magic,106,Away,0
77,"Wed, Nov 6, 2019",Dallas Mavericks,107,Home,1
78,"Wed, Nov 6, 2019",Philadelphia 76ers,104,Away,0
78,"Wed, Nov 6, 2019",Utah Jazz,106,Home,1
79,"Wed, Nov 6, 2019",Milwaukee Bucks,129,Away,1
79,"Wed, Nov 6, 2019",Los Angeles Clippers,124,Home,0
80,"Thu, Nov 7, 2019",Boston Celtics,108,Away,1
80,"Thu, Nov 7, 2019",Charlotte Hornets,87,Home,0
81,"Thu, Nov 7, 2019",Oklahoma City Thunder,112,Away,0
81,"Thu, Nov 7, 2019",San Antonio Spurs,121,Home,1
82,"Thu, Nov 7, 2019",Miami Heat,124,Away,1
82,"Thu, Nov 7, 2019",Phoenix Suns,108,Home,0
83,"Thu, Nov 7, 2019",Portland Trail Blazers,101,Away,0
83,"Thu, Nov 7, 2019",Los Angeles Clippers,107,Home,1
84,"Fri, Nov 8, 2019",Detroit Pistons,106,Away,0
84,"Fri, Nov 8, 2019",Indiana Pacers,112,Home,1
85,"Fri, Nov 8, 2019",Memphis Grizzlies,86,Away,0
85,"Fri, Nov 8, 2019",Orlando Magic,118,Home,1
86,"Fri, Nov 8, 2019",Cleveland Cavaliers,113,Away,1
86,"Fri, Nov 8, 2019",Washington Wizards,100,Home,0
87,"Fri, Nov 8, 2019",Sacramento Kings,121,Away,1
87,"Fri, Nov 8, 2019",Atlanta Hawks,109,Home,0
88,"Fri, Nov 8, 2019",Golden State Warriors,119,Away,0
88,"Fri, Nov 8, 2019",Minnesota Timberwolves,125,Home,1
89,"Fri, Nov 8, 2019",Toronto Raptors,122,Away,1
89,"Fri, Nov 8, 2019",New Orleans Pelicans,104,Home,0
90,"Fri, Nov 8, 2019",New York Knicks,106,Away,1
90,"Fri, Nov 8, 2019",Dallas Mavericks,102,Home,0
91,"Fri, Nov 8, 2019",Philadelphia 76ers,97,Away,0
91,"Fri, Nov 8, 2019",Denver Nuggets,100,Home,1
92,"Fri, Nov 8, 2019",Milwaukee Bucks,100,Away,0
92,"Fri, Nov 8, 2019",Utah Jazz,103,Home,1
93,"Fri, Nov 8, 2019",Brooklyn Nets,119,Away,1
93,"Fri, Nov 8, 2019",Portland Trail Blazers,115,Home,0
94,"Fri, Nov 8, 2019",Miami Heat,80,Away,0
94,"Fri, Nov 8, 2019",Los Angeles Lakers,95,Home,1
95,"Sat, Nov 9, 2019",Boston Celtics,135,Away,1
95,"Sat, Nov 9, 2019",San Antonio Spurs,115,Home,0
96,"Sat, Nov 9, 2019",New Orleans Pelicans,115,Away,1
96,"Sat, Nov 9, 2019",Charlotte Hornets,110,Home,0
97,"Sat, Nov 9, 2019",Houston Rockets,117,Away,1
97,"Sat, Nov 9, 2019",Chicago Bulls,94,Home,0
98,"Sat, Nov 9, 2019",Dallas Mavericks,138,Away,1
98,"Sat, Nov 9, 2019",Memphis Grizzlies,122,Home,0
99,"Sat, Nov 9, 2019",Golden State Warriors,108,Away,0
99,"Sat, Nov 9, 2019",Oklahoma City Thunder,114,Home,1
100,"Sun, Nov 10, 2019",Denver Nuggets,100,Away,1
100,"Sun, Nov 10, 2019",Minnesota Timberwolves,98,Home,0
101,"Sun, Nov 10, 2019",Indiana Pacers,109,Away,1
101,"Sun, Nov 10, 2019",Orlando Magic,102,Home,0
102,"Sun, Nov 10, 2019",Charlotte Hornets,106,Away,0
102,"Sun, Nov 10, 2019",Philadelphia 76ers,114,Home,1
103,"Sun, Nov 10, 2019",Milwaukee Bucks,121,Away,1
103,"Sun, Nov 10, 2019",Oklahoma City Thunder,119,Home,0
104,"Sun, Nov 10, 2019",Cleveland Cavaliers,108,Away,1
104,"Sun, Nov 10, 2019",New York Knicks,87,Home,0
105,"Sun, Nov 10, 2019",Brooklyn Nets,112,Away,0
105,"Sun, Nov 10, 2019",Phoenix Suns,138,Home,1
106,"Sun, Nov 10, 2019",Atlanta Hawks,113,Away,0
106,"Sun, Nov 10, 2019",Portland Trail Blazers,124,Home,1
107,"Sun, Nov 10, 2019",Toronto Raptors,113,Away,1
107,"Sun, Nov 10, 2019",Los Angeles Lakers,104,Home,0
108,"Mon, Nov 11, 2019",Minnesota Timberwolves,120,Away,1
108,"Mon, Nov 11, 2019",Detroit Pistons,114,Home,0
109,"Mon, Nov 11, 2019",Dallas Mavericks,106,Away,0
109,"Mon, Nov 11, 2019",Boston Celtics,116,Home,1
110,"Mon, Nov 11, 2019",Memphis Grizzlies,113,Away,1
110,"Mon, Nov 11, 2019",San Antonio Spurs,109,Home,0
111,"Mon, Nov 11, 2019",Houston Rockets,122,Away,1
111,"Mon, Nov 11, 2019",New Orleans Pelicans,116,Home,0
112,"Mon, Nov 11, 2019",Utah Jazz,122,Away,1
112,"Mon, Nov 11, 2019",Golden State Warriors,108,Home,0
113,"Mon, Nov 11, 2019",Toronto Raptors,88,Away,0
113,"Mon, Nov 11, 2019",Los Angeles Clippers,98,Home,1
114,"Tue, Nov 12, 2019",Oklahoma City Thunder,85,Away,0
114,"Tue, Nov 12, 2019",Indiana Pacers,111,Home,1
115,"Tue, Nov 12, 2019",Cleveland Cavaliers,97,Away,0
115,"Tue, Nov 12, 2019",Philadelphia 76ers,98,Home,1
116,"Tue, Nov 12, 2019",Detroit Pistons,108,Away,0
116,"Tue, Nov 12, 2019",Miami Heat,117,Home,1
117,"Tue, Nov 12, 2019",New York Knicks,102,Away,0
117,"Tue, Nov 12, 2019",Chicago Bulls,120,Home,1
118,"Tue, Nov 12, 2019",Atlanta Hawks,125,Away,1
118,"Tue, Nov 12, 2019",Denver Nuggets,121,Home,0
119,"Tue, Nov 12, 2019",Los Angeles Lakers,123,Away,1
119,"Tue, Nov 12, 2019",Phoenix Suns,115,Home,0
120,"Tue, Nov 12, 2019",Brooklyn Nets,114,Away,0
120,"Tue, Nov 12, 2019",Utah Jazz,119,Home,1
121,"Tue, Nov 12, 2019",Portland Trail Blazers,99,Away,0
121,"Tue, Nov 12, 2019",Sacramento Kings,107,Home,1
122,"Wed, Nov 13, 2019",Memphis Grizzlies,119,Away,1
122,"Wed, Nov 13, 2019",Charlotte Hornets,117,Home,0
123,"Wed, Nov 13, 2019",Philadelphia 76ers,97,Away,0
123,"Wed, Nov 13, 2019",Orlando Magic,112,Home,1
124,"Wed, Nov 13, 2019",Washington Wizards,133,Away,0
124,"Wed, Nov 13, 2019",Boston Celtics,140,Home,1
125,"Wed, Nov 13, 2019",Los Angeles Clippers,93,Away,0
125,"Wed, Nov 13, 2019",Houston Rockets,102,Home,1
126,"Wed, Nov 13, 2019",San Antonio Spurs,114,Away,0
126,"Wed, Nov 13, 2019",Minnesota Timberwolves,129,Home,1
127,"Wed, Nov 13, 2019",Golden State Warriors,94,Away,0
127,"Wed, Nov 13, 2019",Los Angeles Lakers,120,Home,1
128,"Wed, Nov 13, 2019",Toronto Raptors,114,Away,1
128,"Wed, Nov 13, 2019",Portland Trail Blazers,106,Home,0
129,"Thu, Nov 14, 2019",Miami Heat,108,Away,1
129,"Thu, Nov 14, 2019",Cleveland Cavaliers,97,Home,0
130,"Thu, Nov 14, 2019",Chicago Bulls,115,Away,0
130,"Thu, Nov 14, 2019",Milwaukee Bucks,124,Home,1
131,"Thu, Nov 14, 2019",Los Angeles Clippers,127,Away,0
131,"Thu, Nov 14, 2019",New Orleans Pelicans,132,Home,1
132,"Thu, Nov 14, 2019",Dallas Mavericks,103,Away,0
132,"Thu, Nov 14, 2019",New York Knicks,106,Home,1
133,"Thu, Nov 14, 2019",Atlanta Hawks,112,Away,0
133,"Thu, Nov 14, 2019",Phoenix Suns,128,Home,1
134,"Thu, Nov 14, 2019",Brooklyn Nets,93,Away,0
134,"Thu, Nov 14, 2019",Denver Nuggets,101,Home,1
135,"Fri, Nov 15, 2019",Detroit Pistons,106,Away,0
135,"Fri, Nov 15, 2019",Charlotte Hornets,109,Home,1
136,"Fri, Nov 15, 2019",San Antonio Spurs,109,Away,0
136,"Fri, Nov 15, 2019",Orlando Magic,111,Home,1
137,"Fri, Nov 15, 2019",Indiana Pacers,102,Away,0
137,"Fri, Nov 15, 2019",Houston Rockets,111,Home,1
138,"Fri, Nov 15, 2019",Utah Jazz,106,Away,0
138,"Fri, Nov 15, 2019",Memphis Grizzlies,107,Home,1
139,"Fri, Nov 15, 2019",Washington Wizards,137,Away,1
139,"Fri, Nov 15, 2019",Minnesota Timberwolves,116,Home,0
140,"Fri, Nov 15, 2019",Philadelphia 76ers,119,Away,0
140,"Fri, Nov 15, 2019",Oklahoma City Thunder,127,Home,1
141,"Fri, Nov 15, 2019",Boston Celtics,105,Away,1
141,"Fri, Nov 15, 2019",Golden State Warriors,100,Home,0
142,"Fri, Nov 15, 2019",Sacramento Kings,97,Away,0
142,"Fri, Nov 15, 2019",Los Angeles Lakers,99,Home,1
143,"Sat, Nov 16, 2019",Brooklyn Nets,117,Away,1
143,"Sat, Nov 16, 2019",Chicago Bulls,111,Home,0
144,"Sat, Nov 16, 2019",Milwaukee Bucks,102,Away,1
144,"Sat, Nov 16, 2019",Indiana Pacers,83,Home,0
145,"Sat, Nov 16, 2019",Charlotte Hornets,103,Away,1
145,"Sat, Nov 16, 2019",New York Knicks,102,Home,0
146,"Sat, Nov 16, 2019",New Orleans Pelicans,94,Away,0
146,"Sat, Nov 16, 2019",Miami Heat,109,Home,1
147,"Sat, Nov 16, 2019",Houston Rockets,125,Away,1
147,"Sat, Nov 16, 2019",Minnesota Timberwolves,105,Home,0
148,"Sat, Nov 16, 2019",Toronto Raptors,102,Away,0
148,"Sat, Nov 16, 2019",Dallas Mavericks,110,Home,1
149,"Sat, Nov 16, 2019",Portland Trail Blazers,121,Away,1
149,"Sat, Nov 16, 2019",San Antonio Spurs,116,Home,0
150,"Sat, Nov 16, 2019",Atlanta Hawks,101,Away,0
150,"Sat, Nov 16, 2019",Los Angeles Clippers,150,Home,1
151,"Sun, Nov 17, 2019",Philadelphia 76ers,114,Away,1
151,"Sun, Nov 17, 2019",Cleveland Cavaliers,95,Home,0
152,"Sun, Nov 17, 2019",Boston Celtics,99,Away,0
152,"Sun, Nov 17, 2019",Sacramento Kings,100,Home,1
153,"Sun, Nov 17, 2019",Denver Nuggets,131,Away,1
153,"Sun, Nov 17, 2019",Memphis Grizzlies,114,Home,0
154,"Sun, Nov 17, 2019",Washington Wizards,121,Away,0
154,"Sun, Nov 17, 2019",Orlando Magic,125,Home,1
155,"Sun, Nov 17, 2019",Golden State Warriors,100,Away,0
155,"Sun, Nov 17, 2019",New Orleans Pelicans,108,Home,1
156,"Sun, Nov 17, 2019",Atlanta Hawks,101,Away,0
156,"Sun, Nov 17, 2019",Los Angeles Lakers,122,Home,1
157,"Mon, Nov 18, 2019",Cleveland Cavaliers,105,Away,0
157,"Mon, Nov 18, 2019",New York Knicks,123,Home,1
158,"Mon, Nov 18, 2019",Indiana Pacers,115,Away,1
158,"Mon, Nov 18, 2019",Brooklyn Nets,86,Home,0
159,"Mon, Nov 18, 2019",Charlotte Hornets,96,Away,0
159,"Mon, Nov 18, 2019",Toronto Raptors,132,Home,1
160,"Mon, Nov 18, 2019",Milwaukee Bucks,115,Away,1
160,"Mon, Nov 18, 2019",Chicago Bulls,101,Home,0
161,"Mon, Nov 18, 2019",Portland Trail Blazers,108,Away,0
161,"Mon, Nov 18, 2019",Houston Rockets,132,Home,1
162,"Mon, Nov 18, 2019",San Antonio Spurs,110,Away,0
162,"Mon, Nov 18, 2019",Dallas Mavericks,117,Home,1
163,"Mon, Nov 18, 2019",Boston Celtics,99,Away,1
163,"Mon, Nov 18, 2019",Phoenix Suns,85,Home,0
164,"Mon, Nov 18, 2019",Minnesota Timberwolves,112,Away,1
164,"Mon, Nov 18, 2019",Utah Jazz,102,Home,0
165,"Mon, Nov 18, 2019",Oklahoma City Thunder,88,Away,0
165,"Mon, Nov 18, 2019",Los Angeles Clippers,90,Home,1
166,"Tue, Nov 19, 2019",Golden State Warriors,114,Away,1
166,"Tue, Nov 19, 2019",Memphis Grizzlies,95,Home,0
167,"Tue, Nov 19, 2019",Portland Trail Blazers,104,Away,0
167,"Tue, Nov 19, 2019",New Orleans Pelicans,115,Home,1
168,"Tue, Nov 19, 2019",Phoenix Suns,116,Away,0
168,"Tue, Nov 19, 2019",Sacramento Kings,120,Home,1
169,"Tue, Nov 19, 2019",Oklahoma City Thunder,107,Away,0
169,"Tue, Nov 19, 2019",Los Angeles Lakers,112,Home,1
170,"Wed, Nov 20, 2019",New York Knicks,104,Away,0
170,"Wed, Nov 20, 2019",Philadelphia 76ers,109,Home,1
171,"Wed, Nov 20, 2019",San Antonio Spurs,132,Away,0
171,"Wed, Nov 20, 2019",Washington Wizards,138,Home,1
172,"Wed, Nov 20, 2019",Milwaukee Bucks,135,Away,1
172,"Wed, Nov 20, 2019",Atlanta Hawks,127,Home,0
173,"Wed, Nov 20, 2019",Charlotte Hornets,91,Away,0
173,"Wed, Nov 20, 2019",Brooklyn Nets,101,Home,1
174,"Wed, Nov 20, 2019",Golden State Warriors,94,Away,0
174,"Wed, Nov 20, 2019",Dallas Mavericks,142,Home,1
175,"Wed, Nov 20, 2019",Cleveland Cavaliers,100,Away,0
175,"Wed, Nov 20, 2019",Miami Heat,124,Home,1
176,"Wed, Nov 20, 2019",Orlando Magic,97,Away,0
176,"Wed, Nov 20, 2019",Toronto Raptors,113,Home,1
177,"Wed, Nov 20, 2019",Detroit Pistons,89,Away,0
177,"Wed, Nov 20, 2019",Chicago Bulls,109,Home,1
178,"Wed, Nov 20, 2019",Utah Jazz,103,Away,1
178,"Wed, Nov 20, 2019",Minnesota Timberwolves,95,Home,0
179,"Wed, Nov 20, 2019",Houston Rockets,95,Away,0
179,"Wed, Nov 20, 2019",Denver Nuggets,105,Home,1
180,"Wed, Nov 20, 2019",Boston Celtics,104,Away,0
180,"Wed, Nov 20, 2019",Los Angeles Clippers,107,Home,1
181,"Thu, Nov 21, 2019",Portland Trail Blazers,129,Away,0
181,"Thu, Nov 21, 2019",Milwaukee Bucks,137,Home,1
182,"Thu, Nov 21, 2019",New Orleans Pelicans,124,Away,1
182,"Thu, Nov 21, 2019",Phoenix Suns,121,Home,0
183,"Fri, Nov 22, 2019",Atlanta Hawks,103,Away,0
183,"Fri, Nov 22, 2019",Detroit Pistons,128,Home,1
184,"Fri, Nov 22, 2019",Charlotte Hornets,118,Away,0
184,"Fri, Nov 22, 2019",Washington Wizards,125,Home,1
185,"Fri, Nov 22, 2019",Sacramento Kings,97,Away,0
185,"Fri, Nov 22, 2019",Brooklyn Nets,116,Home,1
186,"Fri, Nov 22, 2019",Miami Heat,116,Away,1
186,"Fri, Nov 22, 2019",Chicago Bulls,108,Home,0
187,"Fri, Nov 22, 2019",Los Angeles Lakers,130,Away,1
187,"Fri, Nov 22, 2019",Oklahoma City Thunder,127,Home,0
188,"Fri, Nov 22, 2019",San Antonio Spurs,104,Away,0
188,"Fri, Nov 22, 2019",Philadelphia 76ers,115,Home,1
189,"Fri, Nov 22, 2019",Cleveland Cavaliers,101,Away,0
189,"Fri, Nov 22, 2019",Dallas Mavericks,143,Home,1
190,"Fri, Nov 22, 2019",Boston Celtics,92,Away,0
190,"Fri, Nov 22, 2019",Denver Nuggets,96,Home,1
191,"Fri, Nov 22, 2019",Golden State Warriors,109,Away,0
191,"Fri, Nov 22, 2019",Utah Jazz,113,Home,1
192,"Fri, Nov 22, 2019",Houston Rockets,119,Away,0
192,"Fri, Nov 22, 2019",Los Angeles Clippers,122,Home,1
193,"Sat, Nov 23, 2019",Phoenix Suns,100,Away,1
193,"Sat, Nov 23, 2019",Minnesota Timberwolves,98,Home,0
194,"Sat, Nov 23, 2019",Chicago Bulls,116,Away,1
194,"Sat, Nov 23, 2019",Charlotte Hornets,115,Home,0
195,"Sat, Nov 23, 2019",Orlando Magic,106,Away,0
195,"Sat, Nov 23, 2019",Indiana Pacers,111,Home,1
196,"Sat, Nov 23, 2019",Toronto Raptors,119,Away,1
196,"Sat, Nov 23, 2019",Atlanta Hawks,116,Home,0
197,"Sat, Nov 23, 2019",San Antonio Spurs,111,Away,1
197,"Sat, Nov 23, 2019",New York Knicks,104,Home,0
198,"Sat, Nov 23, 2019",Miami Heat,86,Away,0
198,"Sat, Nov 23, 2019",Philadelphia 76ers,113,Home,1
199,"Sat, Nov 23, 2019",Portland Trail Blazers,104,Away,0
199,"Sat, Nov 23, 2019",Cleveland Cavaliers,110,Home,1
200,"Sat, Nov 23, 2019",Los Angeles Lakers,109,Away,1
200,"Sat, Nov 23, 2019",Memphis Grizzlies,108,Home,0
201,"Sat, Nov 23, 2019",Detroit Pistons,90,Away,0
201,"Sat, Nov 23, 2019",Milwaukee Bucks,104,Home,1
202,"Sat, Nov 23, 2019",New Orleans Pelicans,120,Away,0
202,"Sat, Nov 23, 2019",Utah Jazz,128,Home,1
203,"Sun, Nov 24, 2019",Dallas Mavericks,137,Away,1
203,"Sun, Nov 24, 2019",Houston Rockets,123,Home,0
204,"Sun, Nov 24, 2019",Brooklyn Nets,103,Away,1
204,"Sun, Nov 24, 2019",New York Knicks,101,Home,0
205,"Sun, Nov 24, 2019",Sacramento Kings,113,Away,1
205,"Sun, Nov 24, 2019",Washington Wizards,106,Home,0
206,"Sun, Nov 24, 2019",Phoenix Suns,104,Away,0
206,"Sun, Nov 24, 2019",Denver Nuggets,116,Home,1
207,"Sun, Nov 24, 2019",New Orleans Pelicans,109,Away,0
207,"Sun, Nov 24, 2019",Los Angeles Clippers,134,Home,1
208,"Mon, Nov 25, 2019",Brooklyn Nets,108,Away,1
