GameID,Date,Team,Points,Home/Away,Win
68,"Fri, Oct 26, 2018",New York Knicks,100,Home,0
69,"Fri, Oct 26, 2018",Dallas Mavericks,107,Away,0
69,"Fri, Oct 26, 2018",Toronto Raptors,116,Home,1
70,"Fri, Oct 26, 2018",Los Angeles Clippers,133,Away,1
70,"Fri, Oct 26, 2018",Houston Rockets,113,Home,0
71,"Fri, Oct 26, 2018",Milwaukee Bucks,125,Away,1
71,"Fri, Oct 26, 2018",Minnesota Timberwolves,95,Home,0
72,"Fri, Oct 26, 2018",Brooklyn Nets,115,Away,0
72,"Fri, Oct 26, 2018",New Orleans Pelicans,117,Home,1
73,"Fri, Oct 26, 2018",Washington Wizards,112,Away,0
73,"Fri, Oct 26, 2018",Sacramento Kings,116,Home,1
74,"Sat, Oct 27, 2018",Boston Celtics,109,Away,1
74,"Sat, Oct 27, 2018",Detroit Pistons,89,Home,0
75,"Sat, Oct 27, 2018",Utah Jazz,132,Away,1
75,"Sat, Oct 27, 2018",New Orleans Pelicans,111,Home,0
76,"Sat, Oct 27, 2018",Chicago Bulls,97,Away,1
76,"Sat, Oct 27, 2018",Atlanta Hawks,85,Home,0
77,"Sat, Oct 27, 2018",Indiana Pacers,119,Away,1
77,"Sat, Oct 27, 2018",Cleveland Cavaliers,107,Home,0
78,"Sat, Oct 27, 2018",Charlotte Hornets,103,Away,0
78,"Sat, Oct 27, 2018",Philadelphia 76ers,105,Home,1
79,"Sat, Oct 27, 2018",Phoenix Suns,96,Away,0
79,"Sat, Oct 27, 2018",Memphis Grizzlies,117,Home,1
80,"Sat, Oct 27, 2018",Portland Trail Blazers,111,Away,0
80,"Sat, Oct 27, 2018",Miami Heat,120,Home,1
81,"Sat, Oct 27, 2018",Orlando Magic,91,Away,0
81,"Sat, Oct 27, 2018",Milwaukee Bucks,113,Home,1
82,"Sat, Oct 27, 2018",Los Angeles Lakers,106,Away,0
82,"Sat, Oct 27, 2018",San Antonio Spurs,110,Home,1
83,"Sun, Oct 28, 2018",Golden State Warriors,120,Away,1
83,"Sun, Oct 28, 2018",Brooklyn Nets,114,Home,0
84,"Sun, Oct 28, 2018",Utah Jazz,113,Away,1
84,"Sun, Oct 28, 2018",Dallas Mavericks,104,Home,0
85,"Sun, Oct 28, 2018",Phoenix Suns,110,Away,0
85,"Sun, Oct 28, 2018",Oklahoma City Thunder,117,Home,1
86,"Sun, Oct 28, 2018",Washington Wizards,104,Away,0
86,"Sun, Oct 28, 2018",Los Angeles Clippers,136,Home,1
87,"Mon, Oct 29, 2018",Portland Trail Blazers,103,Away,1
87,"Mon, Oct 29, 2018",Indiana Pacers,93,Home,0
88,"Mon, Oct 29, 2018",Atlanta Hawks,92,Away,0
88,"Mon, Oct 29, 2018",Philadelphia 76ers,113,Home,1
89,"Mon, Oct 29, 2018",Sacramento Kings,123,Away,1
89,"Mon, Oct 29, 2018",Miami Heat,113,Home,0
90,"Mon, Oct 29, 2018",Brooklyn Nets,96,Away,0
90,"Mon, Oct 29, 2018",New York Knicks,115,Home,1
91,"Mon, Oct 29, 2018",Golden State Warriors,149,Away,1
91,"Mon, Oct 29, 2018",Chicago Bulls,124,Home,0
92,"Mon, Oct 29, 2018",Toronto Raptors,109,Away,0
92,"Mon, Oct 29, 2018",Milwaukee Bucks,124,Home,1
93,"Mon, Oct 29, 2018",Los Angeles Lakers,120,Away,0
93,"Mon, Oct 29, 2018",Minnesota Timberwolves,124,Home,1
94,"Mon, Oct 29, 2018",Dallas Mavericks,108,Away,0
94,"Mon, Oct 29, 2018",San Antonio Spurs,113,Home,1
95,"Mon, Oct 29, 2018",New Orleans Pelicans,111,Away,0
95,"Mon, Oct 29, 2018",Denver Nuggets,116,Home,1
96,"Tue, Oct 30, 2018",Miami Heat,113,Away,0
96,"Tue, Oct 30, 2018",Charlotte Hornets,125,Home,1
97,"Tue, Oct 30, 2018",Atlanta Hawks,114,Away,0
97,"Tue, Oct 30, 2018",Cleveland Cavaliers,136,Home,1
98,"Tue, Oct 30, 2018",Sacramento Kings,107,Away,1
98,"Tue, Oct 30, 2018",Orlando Magic,99,Home,0
99,"Tue, Oct 30, 2018",Detroit Pistons,105,Away,0
99,"Tue, Oct 30, 2018",Boston Celtics,108,Home,1
100,"Tue, Oct 30, 2018",Philadelphia 76ers,112,Away,0
100,"Tue, Oct 30, 2018",Toronto Raptors,129,Home,1
101,"Tue, Oct 30, 2018",Portland Trail Blazers,104,Away,1
101,"Tue, Oct 30, 2018",Houston Rockets,85,Home,0
102,"Tue, Oct 30, 2018",Washington Wizards,95,Away,0
102,"Tue, Oct 30, 2018",Memphis Grizzlies,107,Home,1
103,"Tue, Oct 30, 2018",Los Angeles Clippers,110,Away,0
103,"Tue, Oct 30, 2018",Oklahoma City Thunder,128,Home,1
104,"Wed, Oct 31, 2018",Detroit Pistons,119,Away,0
104,"Wed, Oct 31, 2018",Brooklyn Nets,120,Home,1
105,"Wed, Oct 31, 2018",Denver Nuggets,108,Away,1
105,"Wed, Oct 31, 2018",Chicago Bulls,107,Home,0
106,"Wed, Oct 31, 2018",Utah Jazz,125,Away,0
106,"Wed, Oct 31, 2018",Minnesota Timberwolves,128,Home,1
107,"Wed, Oct 31, 2018",Indiana Pacers,107,Away,1
107,"Wed, Oct 31, 2018",New York Knicks,101,Home,0
108,"Wed, Oct 31, 2018",New Orleans Pelicans,121,Away,0
108,"Wed, Oct 31, 2018",Golden State Warriors,131,Home,1
109,"Wed, Oct 31, 2018",Dallas Mavericks,113,Away,0
109,"Wed, Oct 31, 2018",Los Angeles Lakers,114,Home,1
110,"Wed, Oct 31, 2018",San Antonio Spurs,120,Away,1
110,"Wed, Oct 31, 2018",Phoenix Suns,90,Home,0
111,"Thu, Nov 1, 2018",Oklahoma City Thunder,111,Away,1
111,"Thu, Nov 1, 2018",Charlotte Hornets,107,Home,0
112,"Thu, Nov 1, 2018",Denver Nuggets,110,Away,1
112,"Thu, Nov 1, 2018",Cleveland Cavaliers,91,Home,0
113,"Thu, Nov 1, 2018",Los Angeles Clippers,113,Away,0
113,"Thu, Nov 1, 2018",Philadelphia 76ers,122,Home,1
114,"Thu, Nov 1, 2018",Sacramento Kings,146,Away,1
114,"Thu, Nov 1, 2018",Atlanta Hawks,115,Home,0
115,"Thu, Nov 1, 2018",Milwaukee Bucks,113,Away,0
115,"Thu, Nov 1, 2018",Boston Celtics,117,Home,1
116,"Thu, Nov 1, 2018",New Orleans Pelicans,119,Away,0
116,"Thu, Nov 1, 2018",Portland Trail Blazers,132,Home,1
117,"Fri, Nov 2, 2018",Los Angeles Clippers,120,Away,1
117,"Fri, Nov 2, 2018",Orlando Magic,95,Home,0
118,"Fri, Nov 2, 2018",Houston Rockets,119,Away,1
118,"Fri, Nov 2, 2018",Brooklyn Nets,111,Home,0
119,"Fri, Nov 2, 2018",Indiana Pacers,107,Away,1
119,"Fri, Nov 2, 2018",Chicago Bulls,105,Home,0
120,"Fri, Nov 2, 2018",Oklahoma City Thunder,134,Away,1
120,"Fri, Nov 2, 2018",Washington Wizards,111,Home,0
121,"Fri, Nov 2, 2018",New York Knicks,118,Away,1
121,"Fri, Nov 2, 2018",Dallas Mavericks,106,Home,0
122,"Fri, Nov 2, 2018",Memphis Grizzlies,110,Away,1
122,"Fri, Nov 2, 2018",Utah Jazz,100,Home,0
123,"Fri, Nov 2, 2018",Toronto Raptors,107,Away,1
123,"Fri, Nov 2, 2018",Phoenix Suns,98,Home,0
124,"Fri, Nov 2, 2018",Minnesota Timberwolves,99,Away,0
124,"Fri, Nov 2, 2018",Golden State Warriors,116,Home,1
125,"Sat, Nov 3, 2018",Detroit Pistons,99,Away,0
125,"Sat, Nov 3, 2018",Philadelphia 76ers,109,Home,1
126,"Sat, Nov 3, 2018",Cleveland Cavaliers,94,Away,0
126,"Sat, Nov 3, 2018",Charlotte Hornets,126,Home,1
127,"Sat, Nov 3, 2018",Boston Celtics,101,Away,0
127,"Sat, Nov 3, 2018",Indiana Pacers,102,Home,1
128,"Sat, Nov 3, 2018",Miami Heat,118,Away,0
128,"Sat, Nov 3, 2018",Atlanta Hawks,123,Home,1
129,"Sat, Nov 3, 2018",Houston Rockets,96,Away,1
129,"Sat, Nov 3, 2018",Chicago Bulls,88,Home,0
130,"Sat, Nov 3, 2018",New Orleans Pelicans,95,Away,0
130,"Sat, Nov 3, 2018",San Antonio Spurs,109,Home,1
131,"Sat, Nov 3, 2018",Utah Jazz,88,Away,0
131,"Sat, Nov 3, 2018",Denver Nuggets,103,Home,1
132,"Sat, Nov 3, 2018",Los Angeles Lakers,114,Away,1
132,"Sat, Nov 3, 2018",Portland Trail Blazers,110,Home,0
133,"Sun, Nov 4, 2018",Sacramento Kings,109,Away,0
133,"Sun, Nov 4, 2018",Milwaukee Bucks,144,Home,1
134,"Sun, Nov 4, 2018",Philadelphia 76ers,97,Away,0
134,"Sun, Nov 4, 2018",Brooklyn Nets,122,Home,1
135,"Sun, Nov 4, 2018",New York Knicks,95,Away,0
135,"Sun, Nov 4, 2018",Washington Wizards,108,Home,1
136,"Sun, Nov 4, 2018",Orlando Magic,117,Away,1
136,"Sun, Nov 4, 2018",San Antonio Spurs,110,Home,0
137,"Sun, Nov 4, 2018",Memphis Grizzlies,100,Away,0
137,"Sun, Nov 4, 2018",Phoenix Suns,102,Home,1
138,"Sun, Nov 4, 2018",Minnesota Timberwolves,81,Away,0
138,"Sun, Nov 4, 2018",Portland Trail Blazers,111,Home,1
139,"Sun, Nov 4, 2018",Toronto Raptors,121,Away,1
139,"Sun, Nov 4, 2018",Los Angeles Lakers,107,Home,0
140,"Mon, Nov 5, 2018",Miami Heat,120,Away,1
140,"Mon, Nov 5, 2018",Detroit Pistons,115,Home,0
141,"Mon, Nov 5, 2018",Houston Rockets,98,Away,1
141,"Mon, Nov 5, 2018",Indiana Pacers,94,Home,0
142,"Mon, Nov 5, 2018",Cleveland Cavaliers,100,Away,0
142,"Mon, Nov 5, 2018",Orlando Magic,102,Home,1
143,"Mon, Nov 5, 2018",Chicago Bulls,116,Away,1
143,"Mon, Nov 5, 2018",New York Knicks,115,Home,0
144,"Mon, Nov 5, 2018",New Orleans Pelicans,116,Away,0
144,"Mon, Nov 5, 2018",Oklahoma City Thunder,122,Home,1
145,"Mon, Nov 5, 2018",Boston Celtics,107,Away,0
145,"Mon, Nov 5, 2018",Denver Nuggets,115,Home,1
146,"Mon, Nov 5, 2018",Toronto Raptors,124,Away,1
146,"Mon, Nov 5, 2018",Utah Jazz,111,Home,0
147,"Mon, Nov 5, 2018",Memphis Grizzlies,101,Away,0
147,"Mon, Nov 5, 2018",Golden State Warriors,117,Home,1
148,"Mon, Nov 5, 2018",Minnesota Timberwolves,109,Away,0
148,"Mon, Nov 5, 2018",Los Angeles Clippers,120,Home,1
149,"Tue, Nov 6, 2018",Atlanta Hawks,102,Away,0
149,"Tue, Nov 6, 2018",Charlotte Hornets,113,Home,1
150,"Tue, Nov 6, 2018",Washington Wizards,100,Away,0
150,"Tue, Nov 6, 2018",Dallas Mavericks,119,Home,1
151,"Tue, Nov 6, 2018",Brooklyn Nets,104,Away,1
151,"Tue, Nov 6, 2018",Phoenix Suns,82,Home,0
152,"Tue, Nov 6, 2018",Milwaukee Bucks,103,Away,0
152,"Tue, Nov 6, 2018",Portland Trail Blazers,118,Home,1
153,"Wed, Nov 7, 2018",Oklahoma City Thunder,95,Away,1
153,"Wed, Nov 7, 2018",Cleveland Cavaliers,86,Home,0
154,"Wed, Nov 7, 2018",Detroit Pistons,103,Away,1
154,"Wed, Nov 7, 2018",Orlando Magic,96,Home,0
155,"Wed, Nov 7, 2018",New York Knicks,112,Away,1
155,"Wed, Nov 7, 2018",Atlanta Hawks,107,Home,0
156,"Wed, Nov 7, 2018",San Antonio Spurs,88,Away,0
156,"Wed, Nov 7, 2018",Miami Heat,95,Home,1
157,"Wed, Nov 7, 2018",Philadelphia 76ers,100,Away,1
157,"Wed, Nov 7, 2018",Indiana Pacers,94,Home,0
158,"Wed, Nov 7, 2018",Denver Nuggets,87,Away,0
158,"Wed, Nov 7, 2018",Memphis Grizzlies,89,Home,1
159,"Wed, Nov 7, 2018",Chicago Bulls,98,Away,0
159,"Wed, Nov 7, 2018",New Orleans Pelicans,107,Home,1
160,"Wed, Nov 7, 2018",Dallas Mavericks,102,Away,0
160,"Wed, Nov 7, 2018",Utah Jazz,117,Home,1
161,"Wed, Nov 7, 2018",Toronto Raptors,114,Away,1
161,"Wed, Nov 7, 2018",Sacramento Kings,105,Home,0
162,"Wed, Nov 7, 2018",Minnesota Timberwolves,110,Away,0
162,"Wed, Nov 7, 2018",Los Angeles Lakers,114,Home,1
163,"Thu, Nov 8, 2018",Houston Rockets,80,Away,0
163,"Thu, Nov 8, 2018",Oklahoma City Thunder,98,Home,1
164,"Thu, Nov 8, 2018",Boston Celtics,116,Away,1
164,"Thu, Nov 8, 2018",Phoenix Suns,109,Home,0
165,"Thu, Nov 8, 2018",Los Angeles Clippers,105,Away,0
165,"Thu, Nov 8, 2018",Portland Trail Blazers,116,Home,1
166,"Thu, Nov 8, 2018",Milwaukee Bucks,134,Away,1
166,"Thu, Nov 8, 2018",Golden State Warriors,111,Home,0
167,"Fri, Nov 9, 2018",Washington Wizards,108,Away,0
167,"Fri, Nov 9, 2018",Orlando Magic,117,Home,1
168,"Fri, Nov 9, 2018",Charlotte Hornets,132,Away,0
168,"Fri, Nov 9, 2018",Philadelphia 76ers,133,Home,1
169,"Fri, Nov 9, 2018",Detroit Pistons,124,Away,1
169,"Fri, Nov 9, 2018",Atlanta Hawks,109,Home,0
170,"Fri, Nov 9, 2018",Indiana Pacers,110,Away,1
170,"Fri, Nov 9, 2018",Miami Heat,102,Home,0
171,"Fri, Nov 9, 2018",Brooklyn Nets,112,Away,1
171,"Fri, Nov 9, 2018",Denver Nuggets,110,Home,0
172,"Fri, Nov 9, 2018",Boston Celtics,115,Away,0
172,"Fri, Nov 9, 2018",Utah Jazz,123,Home,1
173,"Fri, Nov 9, 2018",Minnesota Timberwolves,110,Away,0
173,"Fri, Nov 9, 2018",Sacramento Kings,121,Home,1
174,"Sat, Nov 10, 2018",New York Knicks,112,Away,0
174,"Sat, Nov 10, 2018",Toronto Raptors,128,Home,1
175,"Sat, Nov 10, 2018",Milwaukee Bucks,126,Away,0
175,"Sat, Nov 10, 2018",Los Angeles Clippers,128,Home,1
176,"Sat, Nov 10, 2018",Phoenix Suns,99,Away,0
176,"Sat, Nov 10, 2018",New Orleans Pelicans,119,Home,1
177,"Sat, Nov 10, 2018",Cleveland Cavaliers,98,Away,0
177,"Sat, Nov 10, 2018",Chicago Bulls,99,Home,1
178,"Sat, Nov 10, 2018",Philadelphia 76ers,106,Away,0
178,"Sat, Nov 10, 2018",Memphis Grizzlies,112,Home,1
179,"Sat, Nov 10, 2018",Washington Wizards,116,Away,1
179,"Sat, Nov 10, 2018",Miami Heat,110,Home,0
180,"Sat, Nov 10, 2018",Brooklyn Nets,100,Away,0
180,"Sat, Nov 10, 2018",Golden State Warriors,116,Home,1
181,"Sat, Nov 10, 2018",Houston Rockets,89,Away,0
181,"Sat, Nov 10, 2018",San Antonio Spurs,96,Home,1
182,"Sat, Nov 10, 2018",Oklahoma City Thunder,96,Away,0
182,"Sat, Nov 10, 2018",Dallas Mavericks,111,Home,1
183,"Sat, Nov 10, 2018",Los Angeles Lakers,101,Away,1
183,"Sat, Nov 10, 2018",Sacramento Kings,86,Home,0
184,"Sun, Nov 11, 2018",Charlotte Hornets,113,Away,1
184,"Sun, Nov 11, 2018",Detroit Pistons,103,Home,0
185,"Sun, Nov 11, 2018",Indiana Pacers,103,Away,0
185,"Sun, Nov 11, 2018",Houston Rockets,115,Home,1
186,"Sun, Nov 11, 2018",Orlando Magic,115,Away,1
186,"Sun, Nov 11, 2018",New York Knicks,89,Home,0
187,"Sun, Nov 11, 2018",Milwaukee Bucks,121,Away,1
187,"Sun, Nov 11, 2018",Denver Nuggets,114,Home,0
188,"Sun, Nov 11, 2018",Boston Celtics,94,Away,0
188,"Sun, Nov 11, 2018",Portland Trail Blazers,100,Home,1
189,"Sun, Nov 11, 2018",Atlanta Hawks,106,Away,0
189,"Sun, Nov 11, 2018",Los Angeles Lakers,107,Home,1
190,"Mon, Nov 12, 2018",Orlando Magic,109,Away,0
190,"Mon, Nov 12, 2018",Washington Wizards,117,Home,1
191,"Mon, Nov 12, 2018",Philadelphia 76ers,124,Away,1
191,"Mon, Nov 12, 2018",Miami Heat,114,Home,0
192,"Mon, Nov 12, 2018",New Orleans Pelicans,126,Away,1
192,"Mon, Nov 12, 2018",Toronto Raptors,110,Home,0
193,"Mon, Nov 12, 2018",Dallas Mavericks,103,Away,1
193,"Mon, Nov 12, 2018",Chicago Bulls,98,Home,0
194,"Mon, Nov 12, 2018",Utah Jazz,96,Away,1
194,"Mon, Nov 12, 2018",Memphis Grizzlies,88,Home,0
195,"Mon, Nov 12, 2018",Brooklyn Nets,113,Away,0
195,"Mon, Nov 12, 2018",Minnesota Timberwolves,120,Home,1
196,"Mon, Nov 12, 2018",Phoenix Suns,101,Away,0
196,"Mon, Nov 12, 2018",Oklahoma City Thunder,118,Home,1
197,"Mon, Nov 12, 2018",San Antonio Spurs,99,Away,0
197,"Mon, Nov 12, 2018",Sacramento Kings,104,Home,1
198,"Mon, Nov 12, 2018",Golden State Warriors,116,Away,0
198,"Mon, Nov 12, 2018",Los Angeles Clippers,121,Home,1
199,"Tue, Nov 13, 2018",Charlotte Hornets,89,Away,0
199,"Tue, Nov 13, 2018",Cleveland Cavaliers,113,Home,1
200,"Tue, Nov 13, 2018",Houston Rockets,109,Away,1
200,"Tue, Nov 13, 2018",Denver Nuggets,99,Home,0
201,"Tue, Nov 13, 2018",Atlanta Hawks,103,Away,0
201,"Tue, Nov 13, 2018",Golden State Warriors,110,Home,1
202,"Wed, Nov 14, 2018",Philadelphia 76ers,106,Away,0
202,"Wed, Nov 14, 2018",Orlando Magic,111,Home,1
203,"Wed, Nov 14, 2018",Cleveland Cavaliers,95,Away,0
203,"Wed, Nov 14, 2018",Washington Wizards,119,Home,1
204,"Wed, Nov 14, 2018",Chicago Bulls,82,Away,0
204,"Wed, Nov 14, 2018",Boston Celtics,111,Home,1
205,"Wed, Nov 14, 2018",Miami Heat,120,Away,1
205,"Wed, Nov 14, 2018",Brooklyn Nets,107,Home,0
206,"Wed, Nov 14, 2018",Detroit Pistons,106,Away,1
206,"Wed, Nov 14, 2018",Toronto Raptors,104,Home,0
207,"Wed, Nov 14, 2018",Memphis Grizzlies,116,Away,1
207,"Wed, Nov 14, 2018",Milwaukee Bucks,113,Home,0
208,"Wed, Nov 14, 2018",New Orleans Pelicans,100,Away,0
