GameID,Date,Team,Points,Home/Away,Win
39,"Sat, Nov 2, 2013",San Antonio Spurs,105,Away,0
39,"Sat, Nov 2, 2013",Portland Trail Blazers,115,Home,1
40,"Sat, Nov 2, 2013",Sacramento Kings,87,Away,0
40,"Sat, Nov 2, 2013",Golden State Warriors,98,Home,1
41,"Sun, Nov 3, 2013",Boston Celtics,77,Away,0
41,"Sun, Nov 3, 2013",Detroit Pistons,87,Home,1
42,"Sun, Nov 3, 2013",Washington Wizards,93,Away,0
42,"Sun, Nov 3, 2013",Miami Heat,103,Home,1
43,"Sun, Nov 3, 2013",Brooklyn Nets,86,Away,0
43,"Sun, Nov 3, 2013",Orlando Magic,107,Home,1
44,"Sun, Nov 3, 2013",Phoenix Suns,96,Away,0
44,"Sun, Nov 3, 2013",Oklahoma City Thunder,103,Home,1
45,"Sun, Nov 3, 2013",Minnesota Timberwolves,109,Away,1
45,"Sun, Nov 3, 2013",New York Knicks,100,Home,0
46,"Sun, Nov 3, 2013",Atlanta Hawks,103,Away,0
46,"Sun, Nov 3, 2013",Los Angeles Lakers,105,Home,1
47,"Mon, Nov 4, 2013",Minnesota Timberwolves,92,Away,0
47,"Mon, Nov 4, 2013",Cleveland Cavaliers,93,Home,1
48,"Mon, Nov 4, 2013",Golden State Warriors,110,Away,1
48,"Mon, Nov 4, 2013",Philadelphia 76ers,90,Home,0
49,"Mon, Nov 4, 2013",Boston Celtics,88,Away,0
49,"Mon, Nov 4, 2013",Memphis Grizzlies,95,Home,1
50,"Mon, Nov 4, 2013",Houston Rockets,118,Away,0
50,"Mon, Nov 4, 2013",Los Angeles Clippers,137,Home,1
51,"Tue, Nov 5, 2013",Miami Heat,104,Away,1
51,"Tue, Nov 5, 2013",Toronto Raptors,95,Home,0
52,"Tue, Nov 5, 2013",Utah Jazz,88,Away,0
52,"Tue, Nov 5, 2013",Brooklyn Nets,104,Home,1
53,"Tue, Nov 5, 2013",Indiana Pacers,99,Away,1
53,"Tue, Nov 5, 2013",Detroit Pistons,91,Home,0
54,"Tue, Nov 5, 2013",Charlotte Bobcats,102,Away,1
54,"Tue, Nov 5, 2013",New York Knicks,97,Home,0
55,"Tue, Nov 5, 2013",Phoenix Suns,104,Away,1
55,"Tue, Nov 5, 2013",New Orleans Pelicans,98,Home,0
56,"Tue, Nov 5, 2013",Los Angeles Lakers,104,Away,0
56,"Tue, Nov 5, 2013",Dallas Mavericks,123,Home,1
57,"Tue, Nov 5, 2013",San Antonio Spurs,102,Away,1
57,"Tue, Nov 5, 2013",Denver Nuggets,94,Home,0
58,"Tue, Nov 5, 2013",Houston Rockets,116,Away,1
58,"Tue, Nov 5, 2013",Portland Trail Blazers,101,Home,0
59,"Tue, Nov 5, 2013",Atlanta Hawks,105,Away,1
59,"Tue, Nov 5, 2013",Sacramento Kings,100,Home,0
60,"Wed, Nov 6, 2013",Toronto Raptors,90,Away,0
60,"Wed, Nov 6, 2013",Charlotte Bobcats,92,Home,1
61,"Wed, Nov 6, 2013",Chicago Bulls,80,Away,0
61,"Wed, Nov 6, 2013",Indiana Pacers,97,Home,1
62,"Wed, Nov 6, 2013",Los Angeles Clippers,90,Away,0
62,"Wed, Nov 6, 2013",Orlando Magic,98,Home,1
63,"Wed, Nov 6, 2013",Washington Wizards,116,Away,1
63,"Wed, Nov 6, 2013",Philadelphia 76ers,102,Home,0
64,"Wed, Nov 6, 2013",Utah Jazz,87,Away,0
64,"Wed, Nov 6, 2013",Boston Celtics,97,Home,1
65,"Wed, Nov 6, 2013",New Orleans Pelicans,99,Away,1
65,"Wed, Nov 6, 2013",Memphis Grizzlies,84,Home,0
66,"Wed, Nov 6, 2013",Cleveland Cavaliers,104,Away,0
66,"Wed, Nov 6, 2013",Milwaukee Bucks,109,Home,1
67,"Wed, Nov 6, 2013",Golden State Warriors,106,Away,1
67,"Wed, Nov 6, 2013",Minnesota Timberwolves,93,Home,0
68,"Wed, Nov 6, 2013",Phoenix Suns,96,Away,0
68,"Wed, Nov 6, 2013",San Antonio Spurs,99,Home,1
69,"Wed, Nov 6, 2013",Dallas Mavericks,93,Away,0
69,"Wed, Nov 6, 2013",Oklahoma City Thunder,107,Home,1
70,"Thu, Nov 7, 2013",Los Angeles Clippers,97,Away,0
70,"Thu, Nov 7, 2013",Miami Heat,102,Home,1
71,"Thu, Nov 7, 2013",Atlanta Hawks,107,Away,0
71,"Thu, Nov 7, 2013",Denver Nuggets,109,Home,1
72,"Thu, Nov 7, 2013",Los Angeles Lakers,99,Away,1
72,"Thu, Nov 7, 2013",Houston Rockets,98,Home,0
73,"Fri, Nov 8, 2013",New York Knicks,101,Away,1
73,"Fri, Nov 8, 2013",Charlotte Bobcats,91,Home,0
74,"Fri, Nov 8, 2013",Toronto Raptors,84,Away,0
74,"Fri, Nov 8, 2013",Indiana Pacers,91,Home,1
75,"Fri, Nov 8, 2013",Boston Celtics,91,Away,1
75,"Fri, Nov 8, 2013",Orlando Magic,89,Home,0
76,"Fri, Nov 8, 2013",Cleveland Cavaliers,79,Away,0
76,"Fri, Nov 8, 2013",Philadelphia 76ers,94,Home,1
77,"Fri, Nov 8, 2013",Brooklyn Nets,108,Away,0
77,"Fri, Nov 8, 2013",Washington Wizards,112,Home,1
78,"Fri, Nov 8, 2013",Oklahoma City Thunder,119,Away,1
78,"Fri, Nov 8, 2013",Detroit Pistons,110,Home,0
79,"Fri, Nov 8, 2013",Utah Jazz,73,Away,0
79,"Fri, Nov 8, 2013",Chicago Bulls,97,Home,1
80,"Fri, Nov 8, 2013",Dallas Mavericks,108,Away,0
80,"Fri, Nov 8, 2013",Minnesota Timberwolves,116,Home,1
81,"Fri, Nov 8, 2013",Los Angeles Lakers,85,Away,0
81,"Fri, Nov 8, 2013",New Orleans Pelicans,96,Home,1
82,"Fri, Nov 8, 2013",Golden State Warriors,74,Away,0
82,"Fri, Nov 8, 2013",San Antonio Spurs,76,Home,1
83,"Fri, Nov 8, 2013",Denver Nuggets,103,Away,0
83,"Fri, Nov 8, 2013",Phoenix Suns,114,Home,1
84,"Fri, Nov 8, 2013",Sacramento Kings,91,Away,0
84,"Fri, Nov 8, 2013",Portland Trail Blazers,104,Home,1
85,"Sat, Nov 9, 2013",Utah Jazz,91,Away,0
85,"Sat, Nov 9, 2013",Toronto Raptors,115,Home,1
86,"Sat, Nov 9, 2013",Orlando Magic,94,Away,0
86,"Sat, Nov 9, 2013",Atlanta Hawks,104,Home,1
87,"Sat, Nov 9, 2013",Indiana Pacers,96,Away,1
87,"Sat, Nov 9, 2013",Brooklyn Nets,91,Home,0
88,"Sat, Nov 9, 2013",Philadelphia 76ers,125,Away,0
88,"Sat, Nov 9, 2013",Cleveland Cavaliers,127,Home,1
89,"Sat, Nov 9, 2013",Boston Celtics,111,Away,1
89,"Sat, Nov 9, 2013",Miami Heat,110,Home,0
90,"Sat, Nov 9, 2013",Los Angeles Clippers,107,Away,1
90,"Sat, Nov 9, 2013",Houston Rockets,94,Home,0
91,"Sat, Nov 9, 2013",Golden State Warriors,90,Away,0
91,"Sat, Nov 9, 2013",Memphis Grizzlies,108,Home,1
92,"Sat, Nov 9, 2013",Dallas Mavericks,91,Away,1
92,"Sat, Nov 9, 2013",Milwaukee Bucks,83,Home,0
93,"Sat, Nov 9, 2013",Portland Trail Blazers,96,Away,1
93,"Sat, Nov 9, 2013",Sacramento Kings,85,Home,0
94,"Sun, Nov 10, 2013",San Antonio Spurs,120,Away,1
94,"Sun, Nov 10, 2013",New York Knicks,89,Home,0
95,"Sun, Nov 10, 2013",Washington Wizards,105,Away,0
95,"Sun, Nov 10, 2013",Oklahoma City Thunder,106,Home,1
96,"Sun, Nov 10, 2013",New Orleans Pelicans,94,Away,0
96,"Sun, Nov 10, 2013",Phoenix Suns,101,Home,1
97,"Sun, Nov 10, 2013",Minnesota Timberwolves,113,Away,1
97,"Sun, Nov 10, 2013",Los Angeles Lakers,90,Home,0
98,"Mon, Nov 11, 2013",Atlanta Hawks,103,Away,1
98,"Mon, Nov 11, 2013",Charlotte Bobcats,94,Home,0
99,"Mon, Nov 11, 2013",Memphis Grizzlies,79,Away,0
99,"Mon, Nov 11, 2013",Indiana Pacers,95,Home,1
100,"Mon, Nov 11, 2013",San Antonio Spurs,109,Away,1
100,"Mon, Nov 11, 2013",Philadelphia 76ers,85,Home,0
101,"Mon, Nov 11, 2013",Orlando Magic,105,Away,0
101,"Mon, Nov 11, 2013",Boston Celtics,120,Home,1
102,"Mon, Nov 11, 2013",Cleveland Cavaliers,81,Away,0
102,"Mon, Nov 11, 2013",Chicago Bulls,96,Home,1
103,"Mon, Nov 11, 2013",Toronto Raptors,104,Away,0
103,"Mon, Nov 11, 2013",Houston Rockets,110,Home,1
104,"Mon, Nov 11, 2013",Denver Nuggets,100,Away,1
104,"Mon, Nov 11, 2013",Utah Jazz,81,Home,0
105,"Mon, Nov 11, 2013",Detroit Pistons,103,Away,0
105,"Mon, Nov 11, 2013",Portland Trail Blazers,109,Home,1
106,"Mon, Nov 11, 2013",Minnesota Timberwolves,107,Away,0
106,"Mon, Nov 11, 2013",Los Angeles Clippers,109,Home,1
107,"Tue, Nov 12, 2013",Milwaukee Bucks,95,Away,0
107,"Tue, Nov 12, 2013",Miami Heat,118,Home,1
108,"Tue, Nov 12, 2013",Washington Wizards,95,Away,0
108,"Tue, Nov 12, 2013",Dallas Mavericks,105,Home,1
109,"Tue, Nov 12, 2013",Detroit Pistons,95,Away,0
109,"Tue, Nov 12, 2013",Golden State Warriors,113,Home,1
110,"Tue, Nov 12, 2013",New Orleans Pelicans,95,Away,0
110,"Tue, Nov 12, 2013",Los Angeles Lakers,116,Home,1
111,"Wed, Nov 13, 2013",Milwaukee Bucks,91,Away,0
111,"Wed, Nov 13, 2013",Orlando Magic,94,Home,1
112,"Wed, Nov 13, 2013",Houston Rockets,117,Away,0
112,"Wed, Nov 13, 2013",Philadelphia 76ers,123,Home,1
113,"Wed, Nov 13, 2013",Charlotte Bobcats,89,Away,1
113,"Wed, Nov 13, 2013",Boston Celtics,83,Home,0
114,"Wed, Nov 13, 2013",New York Knicks,95,Away,1
114,"Wed, Nov 13, 2013",Atlanta Hawks,91,Home,0
115,"Wed, Nov 13, 2013",Toronto Raptors,103,Away,1
115,"Wed, Nov 13, 2013",Memphis Grizzlies,87,Home,0
116,"Wed, Nov 13, 2013",Cleveland Cavaliers,95,Away,0
116,"Wed, Nov 13, 2013",Minnesota Timberwolves,124,Home,1
117,"Wed, Nov 13, 2013",Washington Wizards,79,Away,0
117,"Wed, Nov 13, 2013",San Antonio Spurs,92,Home,1
118,"Wed, Nov 13, 2013",Los Angeles Lakers,99,Away,0
118,"Wed, Nov 13, 2013",Denver Nuggets,111,Home,1
119,"Wed, Nov 13, 2013",New Orleans Pelicans,105,Away,0
119,"Wed, Nov 13, 2013",Utah Jazz,111,Home,1
120,"Wed, Nov 13, 2013",Phoenix Suns,89,Away,0
120,"Wed, Nov 13, 2013",Portland Trail Blazers,90,Home,1
121,"Wed, Nov 13, 2013",Brooklyn Nets,86,Away,0
121,"Wed, Nov 13, 2013",Sacramento Kings,107,Home,1
122,"Wed, Nov 13, 2013",Oklahoma City Thunder,103,Away,0
122,"Wed, Nov 13, 2013",Los Angeles Clippers,111,Home,1
123,"Thu, Nov 14, 2013",Houston Rockets,109,Away,1
123,"Thu, Nov 14, 2013",New York Knicks,106,Home,0
124,"Thu, Nov 14, 2013",Oklahoma City Thunder,115,Away,0
124,"Thu, Nov 14, 2013",Golden State Warriors,116,Home,1
125,"Fri, Nov 15, 2013",Milwaukee Bucks,77,Away,0
125,"Fri, Nov 15, 2013",Indiana Pacers,104,Home,1
126,"Fri, Nov 15, 2013",Chicago Bulls,96,Away,1
126,"Fri, Nov 15, 2013",Toronto Raptors,80,Home,0
127,"Fri, Nov 15, 2013",Philadelphia 76ers,103,Away,0
127,"Fri, Nov 15, 2013",Atlanta Hawks,113,Home,1
128,"Fri, Nov 15, 2013",Portland Trail Blazers,109,Away,1
128,"Fri, Nov 15, 2013",Boston Celtics,96,Home,0
129,"Fri, Nov 15, 2013",Charlotte Bobcats,86,Away,1
129,"Fri, Nov 15, 2013",Cleveland Cavaliers,80,Home,0
130,"Fri, Nov 15, 2013",Dallas Mavericks,104,Away,0
130,"Fri, Nov 15, 2013",Miami Heat,110,Home,1
131,"Fri, Nov 15, 2013",Minnesota Timberwolves,113,Away,0
131,"Fri, Nov 15, 2013",Denver Nuggets,117,Home,1
132,"Fri, Nov 15, 2013",Brooklyn Nets,100,Away,1
132,"Fri, Nov 15, 2013",Phoenix Suns,98,Home,0
133,"Fri, Nov 15, 2013",San Antonio Spurs,91,Away,1
133,"Fri, Nov 15, 2013",Utah Jazz,82,Home,0
134,"Fri, Nov 15, 2013",Memphis Grizzlies,89,Away,1
134,"Fri, Nov 15, 2013",Los Angeles Lakers,86,Home,0
135,"Fri, Nov 15, 2013",Detroit Pistons,97,Away,1
135,"Fri, Nov 15, 2013",Sacramento Kings,90,Home,0
136,"Sat, Nov 16, 2013",Miami Heat,97,Away,1
136,"Sat, Nov 16, 2013",Charlotte Bobcats,81,Home,0
137,"Sat, Nov 16, 2013",Dallas Mavericks,108,Away,1
137,"Sat, Nov 16, 2013",Orlando Magic,100,Home,0
138,"Sat, Nov 16, 2013",Cleveland Cavaliers,103,Away,1
138,"Sat, Nov 16, 2013",Washington Wizards,96,Home,0
139,"Sat, Nov 16, 2013",Atlanta Hawks,110,Away,1
139,"Sat, Nov 16, 2013",New York Knicks,90,Home,0
140,"Sat, Nov 16, 2013",Indiana Pacers,94,Away,0
140,"Sat, Nov 16, 2013",Chicago Bulls,110,Home,1
141,"Sat, Nov 16, 2013",Denver Nuggets,111,Away,0
141,"Sat, Nov 16, 2013",Houston Rockets,122,Home,1
142,"Sat, Nov 16, 2013",Boston Celtics,88,Away,0
142,"Sat, Nov 16, 2013",Minnesota Timberwolves,106,Home,1
143,"Sat, Nov 16, 2013",Philadelphia 76ers,98,Away,0
143,"Sat, Nov 16, 2013",New Orleans Pelicans,135,Home,1
144,"Sat, Nov 16, 2013",Oklahoma City Thunder,92,Away,1
144,"Sat, Nov 16, 2013",Milwaukee Bucks,79,Home,0
145,"Sat, Nov 16, 2013",Utah Jazz,88,Away,0
145,"Sat, Nov 16, 2013",Golden State Warriors,102,Home,1
146,"Sat, Nov 16, 2013",Brooklyn Nets,103,Away,0
146,"Sat, Nov 16, 2013",Los Angeles Clippers,110,Home,1
147,"Sun, Nov 17, 2013",Portland Trail Blazers,118,Away,1
147,"Sun, Nov 17, 2013",Toronto Raptors,110,Home,0
148,"Sun, Nov 17, 2013",Memphis Grizzlies,97,Away,1
148,"Sun, Nov 17, 2013",Sacramento Kings,86,Home,0
149,"Sun, Nov 17, 2013",Detroit Pistons,99,Away,0
149,"Sun, Nov 17, 2013",Los Angeles Lakers,114,Home,1
150,"Mon, Nov 18, 2013",Portland Trail Blazers,108,Away,1
150,"Mon, Nov 18, 2013",Brooklyn Nets,98,Home,0
151,"Mon, Nov 18, 2013",Charlotte Bobcats,81,Away,0
151,"Mon, Nov 18, 2013",Chicago Bulls,86,Home,1
152,"Mon, Nov 18, 2013",Denver Nuggets,113,Away,0
152,"Mon, Nov 18, 2013",Oklahoma City Thunder,115,Home,1
153,"Mon, Nov 18, 2013",Philadelphia 76ers,94,Away,0
153,"Mon, Nov 18, 2013",Dallas Mavericks,97,Home,1
154,"Mon, Nov 18, 2013",Golden State Warriors,98,Away,1
154,"Mon, Nov 18, 2013",Utah Jazz,87,Home,0
155,"Mon, Nov 18, 2013",Memphis Grizzlies,106,Away,1
155,"Mon, Nov 18, 2013",Los Angeles Clippers,102,Home,0
156,"Tue, Nov 19, 2013",Minnesota Timberwolves,100,Away,0
156,"Tue, Nov 19, 2013",Washington Wizards,104,Home,1
157,"Tue, Nov 19, 2013",New York Knicks,86,Away,0
157,"Tue, Nov 19, 2013",Detroit Pistons,92,Home,1
158,"Tue, Nov 19, 2013",Atlanta Hawks,88,Away,0
158,"Tue, Nov 19, 2013",Miami Heat,104,Home,1
159,"Tue, Nov 19, 2013",Boston Celtics,85,Away,0
159,"Tue, Nov 19, 2013",Houston Rockets,109,Home,1
160,"Tue, Nov 19, 2013",Phoenix Suns,104,Away,0
160,"Tue, Nov 19, 2013",Sacramento Kings,107,Home,1
161,"Wed, Nov 20, 2013",Brooklyn Nets,91,Away,0
161,"Wed, Nov 20, 2013",Charlotte Bobcats,95,Home,1
162,"Wed, Nov 20, 2013",Washington Wizards,98,Away,1
162,"Wed, Nov 20, 2013",Cleveland Cavaliers,91,Home,0
163,"Wed, Nov 20, 2013",Indiana Pacers,103,Away,1
163,"Wed, Nov 20, 2013",New York Knicks,96,Home,0
164,"Wed, Nov 20, 2013",Miami Heat,120,Away,1
164,"Wed, Nov 20, 2013",Orlando Magic,92,Home,0
165,"Wed, Nov 20, 2013",Toronto Raptors,108,Away,1
165,"Wed, Nov 20, 2013",Philadelphia 76ers,98,Home,0
166,"Wed, Nov 20, 2013",Detroit Pistons,85,Away,0
166,"Wed, Nov 20, 2013",Atlanta Hawks,93,Home,1
167,"Wed, Nov 20, 2013",Portland Trail Blazers,91,Away,1
167,"Wed, Nov 20, 2013",Milwaukee Bucks,82,Home,0
168,"Wed, Nov 20, 2013",Los Angeles Clippers,102,Away,1
168,"Wed, Nov 20, 2013",Minnesota Timberwolves,98,Home,0
169,"Wed, Nov 20, 2013",Utah Jazz,98,Away,0
169,"Wed, Nov 20, 2013",New Orleans Pelicans,105,Home,1
170,"Wed, Nov 20, 2013",Boston Celtics,93,Away,0
170,"Wed, Nov 20, 2013",San Antonio Spurs,104,Home,1
171,"Wed, Nov 20, 2013",Sacramento Kings,113,Away,1
171,"Wed, Nov 20, 2013",Phoenix Suns,106,Home,0
172,"Wed, Nov 20, 2013",Houston Rockets,120,Away,0
172,"Wed, Nov 20, 2013",Dallas Mavericks,123,Home,1
173,"Wed, Nov 20, 2013",Memphis Grizzlies,88,Away,1
173,"Wed, Nov 20, 2013",Golden State Warriors,81,Home,0
174,"Thu, Nov 21, 2013",Los Angeles Clippers,91,Away,0
174,"Thu, Nov 21, 2013",Oklahoma City Thunder,105,Home,1
175,"Thu, Nov 21, 2013",Chicago Bulls,87,Away,0
175,"Thu, Nov 21, 2013",Denver Nuggets,97,Home,1
176,"Fri, Nov 22, 2013",Phoenix Suns,98,Away,1
176,"Fri, Nov 22, 2013",Charlotte Bobcats,91,Home,0
177,"Fri, Nov 22, 2013",Milwaukee Bucks,107,Away,0
177,"Fri, Nov 22, 2013",Philadelphia 76ers,115,Home,1
178,"Fri, Nov 22, 2013",Washington Wizards,88,Away,0
178,"Fri, Nov 22, 2013",Toronto Raptors,96,Home,1
179,"Fri, Nov 22, 2013",Indiana Pacers,97,Away,1
179,"Fri, Nov 22, 2013",Boston Celtics,82,Home,0
180,"Fri, Nov 22, 2013",Atlanta Hawks,96,Away,1
180,"Fri, Nov 22, 2013",Detroit Pistons,89,Home,0
181,"Fri, Nov 22, 2013",San Antonio Spurs,102,Away,1
181,"Fri, Nov 22, 2013",Memphis Grizzlies,86,Home,0
182,"Fri, Nov 22, 2013",Brooklyn Nets,81,Away,0
182,"Fri, Nov 22, 2013",Minnesota Timberwolves,111,Home,1
183,"Fri, Nov 22, 2013",Cleveland Cavaliers,100,Away,0
183,"Fri, Nov 22, 2013",New Orleans Pelicans,104,Home,1
184,"Fri, Nov 22, 2013",Utah Jazz,93,Away,0
184,"Fri, Nov 22, 2013",Dallas Mavericks,103,Home,1
185,"Fri, Nov 22, 2013",Chicago Bulls,95,Away,0
185,"Fri, Nov 22, 2013",Portland Trail Blazers,98,Home,1
186,"Fri, Nov 22, 2013",Golden State Warriors,95,Away,0
186,"Fri, Nov 22, 2013",Los Angeles Lakers,102,Home,1
187,"Sat, Nov 23, 2013",Sacramento Kings,102,Away,0
187,"Sat, Nov 23, 2013",Los Angeles Clippers,103,Home,1
188,"Sat, Nov 23, 2013",Philadelphia 76ers,98,Away,0
188,"Sat, Nov 23, 2013",Indiana Pacers,106,Home,1
189,"Sat, Nov 23, 2013",New York Knicks,89,Away,0
189,"Sat, Nov 23, 2013",Washington Wizards,98,Home,1
190,"Sat, Nov 23, 2013",Boston Celtics,94,Away,1
190,"Sat, Nov 23, 2013",Atlanta Hawks,87,Home,0
191,"Sat, Nov 23, 2013",Orlando Magic,99,Away,0
191,"Sat, Nov 23, 2013",Miami Heat,101,Home,1
192,"Sat, Nov 23, 2013",Minnesota Timberwolves,101,Away,0
192,"Sat, Nov 23, 2013",Houston Rockets,112,Home,1
193,"Sat, Nov 23, 2013",Charlotte Bobcats,96,Away,1
193,"Sat, Nov 23, 2013",Milwaukee Bucks,72,Home,0
194,"Sat, Nov 23, 2013",Cleveland Cavaliers,96,Away,0
194,"Sat, Nov 23, 2013",San Antonio Spurs,126,Home,1
195,"Sat, Nov 23, 2013",Dallas Mavericks,100,Away,0
195,"Sat, Nov 23, 2013",Denver Nuggets,102,Home,1
196,"Sat, Nov 23, 2013",Portland Trail Blazers,113,Away,1
196,"Sat, Nov 23, 2013",Golden State Warriors,101,Home,0
197,"Sun, Nov 24, 2013",Detroit Pistons,109,Away,1
197,"Sun, Nov 24, 2013",Brooklyn Nets,97,Home,0
198,"Sun, Nov 24, 2013",Chicago Bulls,82,Away,0
198,"Sun, Nov 24, 2013",Los Angeles Clippers,121,Home,1
199,"Sun, Nov 24, 2013",Phoenix Suns,104,Away,1
199,"Sun, Nov 24, 2013",Orlando Magic,96,Home,0
200,"Sun, Nov 24, 2013",Utah Jazz,73,Away,0
200,"Sun, Nov 24, 2013",Oklahoma City Thunder,95,Home,1
201,"Sun, Nov 24, 2013",Sacramento Kings,86,Away,0
201,"Sun, Nov 24, 2013",Los Angeles Lakers,100,Home,1
202,"Mon, Nov 25, 2013",Boston Celtics,96,Away,1
202,"Mon, Nov 25, 2013",Charlotte Bobcats,86,Home,0
203,"Mon, Nov 25, 2013",Minnesota Timberwolves,84,Away,0
203,"Mon, Nov 25, 2013",Indiana Pacers,98,Home,1
204,"Mon, Nov 25, 2013",Milwaukee Bucks,94,Away,0
204,"Mon, Nov 25, 2013",Detroit Pistons,113,Home,1
205,"Mon, Nov 25, 2013",Phoenix Suns,92,Away,0
205,"Mon, Nov 25, 2013",Miami Heat,107,Home,1
206,"Mon, Nov 25, 2013",Houston Rockets,93,Away,1
206,"Mon, Nov 25, 2013",Memphis Grizzlies,86,Home,0
207,"Mon, Nov 25, 2013",Denver Nuggets,110,Away,1
207,"Mon, Nov 25, 2013",Dallas Mavericks,96,Home,0
