GameID,Date,Team,Points,Home/Away,Win
36,"Sun, Dec 27, 2020",Indiana Pacers,108,Home,1
37,"Sun, Dec 27, 2020",Golden State Warriors,129,Away,1
37,"Sun, Dec 27, 2020",Chicago Bulls,128,Home,0
38,"Sun, Dec 27, 2020",Phoenix Suns,116,Away,1
38,"Sun, Dec 27, 2020",Sacramento Kings,100,Home,0
39,"Sun, Dec 27, 2020",Minnesota Timberwolves,91,Away,0
39,"Sun, Dec 27, 2020",Los Angeles Lakers,127,Home,1
40,"Mon, Dec 28, 2020",Memphis Grizzlies,116,Away,1
40,"Mon, Dec 28, 2020",Brooklyn Nets,111,Home,0
41,"Mon, Dec 28, 2020",Detroit Pistons,120,Away,0
41,"Mon, Dec 28, 2020",Atlanta Hawks,128,Home,1
42,"Mon, Dec 28, 2020",Utah Jazz,110,Away,1
42,"Mon, Dec 28, 2020",Oklahoma City Thunder,109,Home,0
43,"Mon, Dec 28, 2020",Houston Rockets,111,Away,0
43,"Mon, Dec 28, 2020",Denver Nuggets,124,Home,1
44,"Mon, Dec 28, 2020",Portland Trail Blazers,115,Away,1
44,"Mon, Dec 28, 2020",Los Angeles Lakers,107,Home,0
45,"Tue, Dec 29, 2020",New York Knicks,95,Away,1
45,"Tue, Dec 29, 2020",Cleveland Cavaliers,86,Home,0
46,"Tue, Dec 29, 2020",Golden State Warriors,116,Away,1
46,"Tue, Dec 29, 2020",Detroit Pistons,106,Home,0
47,"Tue, Dec 29, 2020",Boston Celtics,116,Away,1
47,"Tue, Dec 29, 2020",Indiana Pacers,111,Home,0
48,"Tue, Dec 29, 2020",Chicago Bulls,115,Away,1
48,"Tue, Dec 29, 2020",Washington Wizards,107,Home,0
49,"Tue, Dec 29, 2020",Toronto Raptors,93,Away,0
49,"Tue, Dec 29, 2020",Philadelphia 76ers,100,Home,1
50,"Tue, Dec 29, 2020",Milwaukee Bucks,144,Away,1
50,"Tue, Dec 29, 2020",Miami Heat,97,Home,0
51,"Tue, Dec 29, 2020",Orlando Magic,118,Away,1
51,"Tue, Dec 29, 2020",Oklahoma City Thunder,107,Home,0
52,"Tue, Dec 29, 2020",New Orleans Pelicans,86,Away,0
52,"Tue, Dec 29, 2020",Phoenix Suns,111,Home,1
53,"Tue, Dec 29, 2020",Denver Nuggets,115,Away,0
53,"Tue, Dec 29, 2020",Sacramento Kings,125,Home,1
54,"Tue, Dec 29, 2020",Minnesota Timberwolves,101,Away,0
54,"Tue, Dec 29, 2020",Los Angeles Clippers,124,Home,1
55,"Wed, Dec 30, 2020",Milwaukee Bucks,108,Away,0
55,"Wed, Dec 30, 2020",Miami Heat,119,Home,1
56,"Wed, Dec 30, 2020",Atlanta Hawks,141,Away,0
56,"Wed, Dec 30, 2020",Brooklyn Nets,145,Home,1
57,"Wed, Dec 30, 2020",Memphis Grizzlies,107,Away,0
57,"Wed, Dec 30, 2020",Boston Celtics,126,Home,1
58,"Wed, Dec 30, 2020",Charlotte Hornets,118,Away,1
58,"Wed, Dec 30, 2020",Dallas Mavericks,99,Home,0
59,"Wed, Dec 30, 2020",Los Angeles Lakers,121,Away,1
59,"Wed, Dec 30, 2020",San Antonio Spurs,107,Home,0
60,"Wed, Dec 30, 2020",Portland Trail Blazers,105,Away,0
60,"Wed, Dec 30, 2020",Los Angeles Clippers,128,Home,1
61,"Thu, Dec 31, 2020",Cleveland Cavaliers,99,Away,0
61,"Thu, Dec 31, 2020",Indiana Pacers,119,Home,1
62,"Thu, Dec 31, 2020",Chicago Bulls,133,Away,1
62,"Thu, Dec 31, 2020",Washington Wizards,130,Home,0
63,"Thu, Dec 31, 2020",Philadelphia 76ers,116,Away,1
63,"Thu, Dec 31, 2020",Orlando Magic,92,Home,0
64,"Thu, Dec 31, 2020",Sacramento Kings,119,Away,0
64,"Thu, Dec 31, 2020",Houston Rockets,122,Home,1
65,"Thu, Dec 31, 2020",New York Knicks,83,Away,0
65,"Thu, Dec 31, 2020",Toronto Raptors,100,Home,1
66,"Thu, Dec 31, 2020",New Orleans Pelicans,113,Away,1
66,"Thu, Dec 31, 2020",Oklahoma City Thunder,80,Home,0
67,"Thu, Dec 31, 2020",Phoenix Suns,106,Away,1
67,"Thu, Dec 31, 2020",Utah Jazz,95,Home,0
68,"Fri, Jan 1, 2021",Memphis Grizzlies,108,Away,1
68,"Fri, Jan 1, 2021",Charlotte Hornets,93,Home,0
69,"Fri, Jan 1, 2021",Miami Heat,83,Away,0
69,"Fri, Jan 1, 2021",Dallas Mavericks,93,Home,1
70,"Fri, Jan 1, 2021",Boston Celtics,93,Away,0
70,"Fri, Jan 1, 2021",Detroit Pistons,96,Home,1
71,"Fri, Jan 1, 2021",Atlanta Hawks,114,Away,1
71,"Fri, Jan 1, 2021",Brooklyn Nets,96,Home,0
72,"Fri, Jan 1, 2021",Chicago Bulls,96,Away,0
72,"Fri, Jan 1, 2021",Milwaukee Bucks,126,Home,1
73,"Fri, Jan 1, 2021",Washington Wizards,130,Away,1
73,"Fri, Jan 1, 2021",Minnesota Timberwolves,109,Home,0
74,"Fri, Jan 1, 2021",Los Angeles Lakers,109,Away,1
74,"Fri, Jan 1, 2021",San Antonio Spurs,103,Home,0
75,"Fri, Jan 1, 2021",Phoenix Suns,106,Away,1
75,"Fri, Jan 1, 2021",Denver Nuggets,103,Home,0
76,"Fri, Jan 1, 2021",Los Angeles Clippers,100,Away,0
76,"Fri, Jan 1, 2021",Utah Jazz,106,Home,1
77,"Fri, Jan 1, 2021",Portland Trail Blazers,123,Away,1
77,"Fri, Jan 1, 2021",Golden State Warriors,98,Home,0
78,"Sat, Jan 2, 2021",Sacramento Kings,94,Away,0
78,"Sat, Jan 2, 2021",Houston Rockets,102,Home,1
79,"Sat, Jan 2, 2021",New York Knicks,106,Away,1
79,"Sat, Jan 2, 2021",Indiana Pacers,102,Home,0
80,"Sat, Jan 2, 2021",Oklahoma City Thunder,108,Away,1
80,"Sat, Jan 2, 2021",Orlando Magic,99,Home,0
81,"Sat, Jan 2, 2021",Charlotte Hornets,112,Away,0
81,"Sat, Jan 2, 2021",Philadelphia 76ers,127,Home,1
82,"Sat, Jan 2, 2021",Cleveland Cavaliers,96,Away,1
82,"Sat, Jan 2, 2021",Atlanta Hawks,91,Home,0
83,"Sat, Jan 2, 2021",Toronto Raptors,116,Away,0
83,"Sat, Jan 2, 2021",New Orleans Pelicans,120,Home,1
84,"Sun, Jan 3, 2021",Boston Celtics,122,Away,1
84,"Sun, Jan 3, 2021",Detroit Pistons,120,Home,0
85,"Sun, Jan 3, 2021",Washington Wizards,123,Away,1
85,"Sun, Jan 3, 2021",Brooklyn Nets,122,Home,0
86,"Sun, Jan 3, 2021",Los Angeles Lakers,108,Away,1
86,"Sun, Jan 3, 2021",Memphis Grizzlies,94,Home,0
87,"Sun, Jan 3, 2021",Denver Nuggets,124,Away,1
87,"Sun, Jan 3, 2021",Minnesota Timberwolves,109,Home,0
88,"Sun, Jan 3, 2021",Utah Jazz,130,Away,1
88,"Sun, Jan 3, 2021",San Antonio Spurs,109,Home,0
89,"Sun, Jan 3, 2021",Dallas Mavericks,108,Away,0
89,"Sun, Jan 3, 2021",Chicago Bulls,118,Home,1
90,"Sun, Jan 3, 2021",Los Angeles Clippers,112,Away,1
90,"Sun, Jan 3, 2021",Phoenix Suns,107,Home,0
91,"Sun, Jan 3, 2021",Portland Trail Blazers,122,Away,0
91,"Sun, Jan 3, 2021",Golden State Warriors,137,Home,1
92,"Mon, Jan 4, 2021",Cleveland Cavaliers,83,Away,0
92,"Mon, Jan 4, 2021",Orlando Magic,103,Home,1
93,"Mon, Jan 4, 2021",Charlotte Hornets,101,Away,0
93,"Mon, Jan 4, 2021",Philadelphia 76ers,118,Home,1
94,"Mon, Jan 4, 2021",New York Knicks,113,Away,1
94,"Mon, Jan 4, 2021",Atlanta Hawks,108,Home,0
95,"Mon, Jan 4, 2021",Oklahoma City Thunder,90,Away,0
95,"Mon, Jan 4, 2021",Miami Heat,118,Home,1
96,"Mon, Jan 4, 2021",Boston Celtics,126,Away,1
96,"Mon, Jan 4, 2021",Toronto Raptors,114,Home,0
97,"Mon, Jan 4, 2021",Dallas Mavericks,113,Away,1
97,"Mon, Jan 4, 2021",Houston Rockets,100,Home,0
98,"Mon, Jan 4, 2021",Detroit Pistons,115,Away,0
98,"Mon, Jan 4, 2021",Milwaukee Bucks,125,Home,1
99,"Mon, Jan 4, 2021",Indiana Pacers,118,Away,1
99,"Mon, Jan 4, 2021",New Orleans Pelicans,116,Home,0
100,"Mon, Jan 4, 2021",Sacramento Kings,106,Away,0
100,"Mon, Jan 4, 2021",Golden State Warriors,137,Home,1
101,"Tue, Jan 5, 2021",Utah Jazz,96,Away,0
101,"Tue, Jan 5, 2021",Brooklyn Nets,130,Home,1
102,"Tue, Jan 5, 2021",Los Angeles Lakers,94,Away,1
102,"Tue, Jan 5, 2021",Memphis Grizzlies,92,Home,0
103,"Tue, Jan 5, 2021",Minnesota Timberwolves,116,Away,0
103,"Tue, Jan 5, 2021",Denver Nuggets,123,Home,1
104,"Tue, Jan 5, 2021",San Antonio Spurs,116,Away,1
104,"Tue, Jan 5, 2021",Los Angeles Clippers,113,Home,0
105,"Tue, Jan 5, 2021",Chicago Bulls,111,Away,1
105,"Tue, Jan 5, 2021",Portland Trail Blazers,108,Home,0
106,"Wed, Jan 6, 2021",Houston Rockets,107,Away,0
106,"Wed, Jan 6, 2021",Indiana Pacers,114,Home,1
107,"Wed, Jan 6, 2021",Cleveland Cavaliers,94,Away,0
107,"Wed, Jan 6, 2021",Orlando Magic,105,Home,1
108,"Wed, Jan 6, 2021",Washington Wizards,136,Away,0
108,"Wed, Jan 6, 2021",Philadelphia 76ers,141,Home,1
109,"Wed, Jan 6, 2021",Charlotte Hornets,102,Away,1
109,"Wed, Jan 6, 2021",Atlanta Hawks,94,Home,0
110,"Wed, Jan 6, 2021",Boston Celtics,107,Away,1
110,"Wed, Jan 6, 2021",Miami Heat,105,Home,0
111,"Wed, Jan 6, 2021",Utah Jazz,100,Away,0
111,"Wed, Jan 6, 2021",New York Knicks,112,Home,1
112,"Wed, Jan 6, 2021",Detroit Pistons,115,Away,0
112,"Wed, Jan 6, 2021",Milwaukee Bucks,130,Home,1
113,"Wed, Jan 6, 2021",Oklahoma City Thunder,111,Away,1
113,"Wed, Jan 6, 2021",New Orleans Pelicans,110,Home,0
114,"Wed, Jan 6, 2021",Toronto Raptors,115,Away,0
114,"Wed, Jan 6, 2021",Phoenix Suns,123,Home,1
115,"Wed, Jan 6, 2021",Los Angeles Clippers,108,Away,1
115,"Wed, Jan 6, 2021",Golden State Warriors,101,Home,0
116,"Wed, Jan 6, 2021",Chicago Bulls,124,Away,0
116,"Wed, Jan 6, 2021",Sacramento Kings,128,Home,1
117,"Thu, Jan 7, 2021",Philadelphia 76ers,109,Away,0
117,"Thu, Jan 7, 2021",Brooklyn Nets,122,Home,1
118,"Thu, Jan 7, 2021",Cleveland Cavaliers,94,Away,1
118,"Thu, Jan 7, 2021",Memphis Grizzlies,90,Home,0
119,"Thu, Jan 7, 2021",Dallas Mavericks,124,Away,1
119,"Thu, Jan 7, 2021",Denver Nuggets,117,Home,0
120,"Thu, Jan 7, 2021",San Antonio Spurs,118,Away,1
120,"Thu, Jan 7, 2021",Los Angeles Lakers,109,Home,0
121,"Thu, Jan 7, 2021",Minnesota Timberwolves,117,Away,0
121,"Thu, Jan 7, 2021",Portland Trail Blazers,135,Home,1
122,"Fri, Jan 8, 2021",Phoenix Suns,105,Away,0
122,"Fri, Jan 8, 2021",Detroit Pistons,110,Home,1
123,"Fri, Jan 8, 2021",Washington Wizards,107,Away,0
123,"Fri, Jan 8, 2021",Boston Celtics,116,Home,1
124,"Fri, Jan 8, 2021",Charlotte Hornets,118,Away,1
124,"Fri, Jan 8, 2021",New Orleans Pelicans,110,Home,0
125,"Fri, Jan 8, 2021",Oklahoma City Thunder,101,Away,1
125,"Fri, Jan 8, 2021",New York Knicks,89,Home,0
126,"Fri, Jan 8, 2021",Orlando Magic,90,Away,0
126,"Fri, Jan 8, 2021",Houston Rockets,132,Home,1
127,"Fri, Jan 8, 2021",Brooklyn Nets,110,Away,0
127,"Fri, Jan 8, 2021",Memphis Grizzlies,115,Home,1
128,"Fri, Jan 8, 2021",Utah Jazz,131,Away,1
128,"Fri, Jan 8, 2021",Milwaukee Bucks,118,Home,0
129,"Fri, Jan 8, 2021",Los Angeles Clippers,105,Away,0
129,"Fri, Jan 8, 2021",Golden State Warriors,115,Home,1
130,"Fri, Jan 8, 2021",Chicago Bulls,115,Away,0
130,"Fri, Jan 8, 2021",Los Angeles Lakers,117,Home,1
131,"Fri, Jan 8, 2021",Toronto Raptors,144,Away,1
131,"Fri, Jan 8, 2021",Sacramento Kings,123,Home,0
132,"Sat, Jan 9, 2021",Denver Nuggets,115,Away,1
132,"Sat, Jan 9, 2021",Philadelphia 76ers,103,Home,0
133,"Sat, Jan 9, 2021",Atlanta Hawks,105,Away,0
133,"Sat, Jan 9, 2021",Charlotte Hornets,113,Home,1
134,"Sat, Jan 9, 2021",Phoenix Suns,125,Away,1
134,"Sat, Jan 9, 2021",Indiana Pacers,117,Home,0
135,"Sat, Jan 9, 2021",Miami Heat,128,Away,1
135,"Sat, Jan 9, 2021",Washington Wizards,124,Home,0
136,"Sat, Jan 9, 2021",Cleveland Cavaliers,90,Away,0
136,"Sat, Jan 9, 2021",Milwaukee Bucks,100,Home,1
137,"Sat, Jan 9, 2021",San Antonio Spurs,125,Away,1
137,"Sat, Jan 9, 2021",Minnesota Timberwolves,122,Home,0
138,"Sat, Jan 9, 2021",Orlando Magic,98,Away,0
138,"Sat, Jan 9, 2021",Dallas Mavericks,112,Home,1
139,"Sat, Jan 9, 2021",Portland Trail Blazers,125,Away,1
139,"Sat, Jan 9, 2021",Sacramento Kings,99,Home,0
140,"Sun, Jan 10, 2021",Utah Jazz,96,Away,1
140,"Sun, Jan 10, 2021",Detroit Pistons,86,Home,0
141,"Sun, Jan 10, 2021",Chicago Bulls,127,Away,0
141,"Sun, Jan 10, 2021",Los Angeles Clippers,130,Home,1
142,"Sun, Jan 10, 2021",Oklahoma City Thunder,129,Away,1
142,"Sun, Jan 10, 2021",Brooklyn Nets,116,Home,0
143,"Sun, Jan 10, 2021",Denver Nuggets,114,Away,1
143,"Sun, Jan 10, 2021",New York Knicks,89,Home,0
144,"Sun, Jan 10, 2021",Los Angeles Lakers,120,Away,1
144,"Sun, Jan 10, 2021",Houston Rockets,102,Home,0
145,"Sun, Jan 10, 2021",San Antonio Spurs,88,Away,0
145,"Sun, Jan 10, 2021",Minnesota Timberwolves,96,Home,1
146,"Sun, Jan 10, 2021",Toronto Raptors,105,Away,0
146,"Sun, Jan 10, 2021",Golden State Warriors,106,Home,1
147,"Mon, Jan 11, 2021",New York Knicks,88,Away,0
147,"Mon, Jan 11, 2021",Charlotte Hornets,109,Home,1
148,"Mon, Jan 11, 2021",Memphis Grizzlies,101,Away,1
148,"Mon, Jan 11, 2021",Cleveland Cavaliers,91,Home,0
149,"Mon, Jan 11, 2021",Milwaukee Bucks,121,Away,1
149,"Mon, Jan 11, 2021",Orlando Magic,99,Home,0
150,"Mon, Jan 11, 2021",Phoenix Suns,107,Away,0
150,"Mon, Jan 11, 2021",Washington Wizards,128,Home,1
151,"Mon, Jan 11, 2021",Philadelphia 76ers,94,Away,0
151,"Mon, Jan 11, 2021",Atlanta Hawks,112,Home,1
152,"Mon, Jan 11, 2021",Toronto Raptors,111,Away,0
152,"Mon, Jan 11, 2021",Portland Trail Blazers,112,Home,1
153,"Mon, Jan 11, 2021",Indiana Pacers,122,Away,0
153,"Mon, Jan 11, 2021",Sacramento Kings,127,Home,1
154,"Tue, Jan 12, 2021",Miami Heat,134,Away,0
154,"Tue, Jan 12, 2021",Philadelphia 76ers,137,Home,1
155,"Tue, Jan 12, 2021",Denver Nuggets,116,Away,0
155,"Tue, Jan 12, 2021",Brooklyn Nets,122,Home,1
156,"Tue, Jan 12, 2021",Utah Jazz,117,Away,1
156,"Tue, Jan 12, 2021",Cleveland Cavaliers,87,Home,0
157,"Tue, Jan 12, 2021",Los Angeles Lakers,117,Away,1
157,"Tue, Jan 12, 2021",Houston Rockets,100,Home,0
158,"Tue, Jan 12, 2021",San Antonio Spurs,112,Away,1
158,"Tue, Jan 12, 2021",Oklahoma City Thunder,102,Home,0
159,"Tue, Jan 12, 2021",Indiana Pacers,104,Away,1
159,"Tue, Jan 12, 2021",Golden State Warriors,95,Home,0
160,"Wed, Jan 13, 2021",Dallas Mavericks,104,Away,1
160,"Wed, Jan 13, 2021",Charlotte Hornets,93,Home,0
161,"Wed, Jan 13, 2021",Milwaukee Bucks,110,Away,1
161,"Wed, Jan 13, 2021",Detroit Pistons,101,Home,0
162,"Wed, Jan 13, 2021",Brooklyn Nets,116,Away,1
162,"Wed, Jan 13, 2021",New York Knicks,109,Home,0
163,"Wed, Jan 13, 2021",Memphis Grizzlies,118,Away,1
163,"Wed, Jan 13, 2021",Minnesota Timberwolves,107,Home,0
164,"Wed, Jan 13, 2021",Los Angeles Lakers,128,Away,1
164,"Wed, Jan 13, 2021",Oklahoma City Thunder,99,Home,0
165,"Wed, Jan 13, 2021",New Orleans Pelicans,106,Away,0
165,"Wed, Jan 13, 2021",Los Angeles Clippers,111,Home,1
166,"Wed, Jan 13, 2021",Portland Trail Blazers,132,Away,1
166,"Wed, Jan 13, 2021",Sacramento Kings,126,Home,0
167,"Thu, Jan 14, 2021",Miami Heat,108,Away,0
167,"Thu, Jan 14, 2021",Philadelphia 76ers,125,Home,1
168,"Thu, Jan 14, 2021",Houston Rockets,109,Away,1
168,"Thu, Jan 14, 2021",San Antonio Spurs,105,Home,0
169,"Thu, Jan 14, 2021",Charlotte Hornets,108,Away,0
169,"Thu, Jan 14, 2021",Toronto Raptors,111,Home,1
170,"Thu, Jan 14, 2021",Golden State Warriors,104,Away,0
170,"Thu, Jan 14, 2021",Denver Nuggets,114,Home,1
171,"Thu, Jan 14, 2021",Indiana Pacers,111,Away,1
171,"Thu, Jan 14, 2021",Portland Trail Blazers,87,Home,0
172,"Fri, Jan 15, 2021",Orlando Magic,97,Away,0
172,"Fri, Jan 15, 2021",Boston Celtics,124,Home,1
173,"Fri, Jan 15, 2021",New York Knicks,103,Away,0
173,"Fri, Jan 15, 2021",Cleveland Cavaliers,106,Home,1
174,"Fri, Jan 15, 2021",Dallas Mavericks,109,Away,0
174,"Fri, Jan 15, 2021",Milwaukee Bucks,112,Home,1
175,"Fri, Jan 15, 2021",Chicago Bulls,125,Away,0
175,"Fri, Jan 15, 2021",Oklahoma City Thunder,127,Home,1
176,"Fri, Jan 15, 2021",Atlanta Hawks,92,Away,0
176,"Fri, Jan 15, 2021",Utah Jazz,116,Home,1
177,"Fri, Jan 15, 2021",New Orleans Pelicans,95,Away,0
177,"Fri, Jan 15, 2021",Los Angeles Lakers,112,Home,1
178,"Fri, Jan 15, 2021",Los Angeles Clippers,138,Away,1
178,"Fri, Jan 15, 2021",Sacramento Kings,100,Home,0
179,"Sat, Jan 16, 2021",Houston Rockets,91,Away,0
179,"Sat, Jan 16, 2021",San Antonio Spurs,103,Home,1
180,"Sat, Jan 16, 2021",Orlando Magic,115,Away,0
180,"Sat, Jan 16, 2021",Brooklyn Nets,122,Home,1
181,"Sat, Jan 16, 2021",Charlotte Hornets,113,Away,0
181,"Sat, Jan 16, 2021",Toronto Raptors,116,Home,1
182,"Sat, Jan 16, 2021",Philadelphia 76ers,104,Away,0
182,"Sat, Jan 16, 2021",Memphis Grizzlies,106,Home,1
183,"Sat, Jan 16, 2021",Detroit Pistons,120,Away,1
183,"Sat, Jan 16, 2021",Miami Heat,100,Home,0
184,"Sat, Jan 16, 2021",Atlanta Hawks,106,Away,0
184,"Sat, Jan 16, 2021",Portland Trail Blazers,112,Home,1
185,"Sun, Jan 17, 2021",New York Knicks,105,Away,1
185,"Sun, Jan 17, 2021",Boston Celtics,75,Home,0
186,"Sun, Jan 17, 2021",Chicago Bulls,117,Away,1
186,"Sun, Jan 17, 2021",Dallas Mavericks,101,Home,0
187,"Sun, Jan 17, 2021",Utah Jazz,109,Away,1
187,"Sun, Jan 17, 2021",Denver Nuggets,105,Home,0
188,"Sun, Jan 17, 2021",New Orleans Pelicans,128,Away,1
188,"Sun, Jan 17, 2021",Sacramento Kings,123,Home,0
189,"Sun, Jan 17, 2021",Indiana Pacers,96,Away,0
189,"Sun, Jan 17, 2021",Los Angeles Clippers,129,Home,1
190,"Mon, Jan 18, 2021",Orlando Magic,84,Away,0
190,"Mon, Jan 18, 2021",New York Knicks,91,Home,1
191,"Mon, Jan 18, 2021",Minnesota Timberwolves,97,Away,0
191,"Mon, Jan 18, 2021",Atlanta Hawks,108,Home,1
192,"Mon, Jan 18, 2021",San Antonio Spurs,125,Away,1
192,"Mon, Jan 18, 2021",Portland Trail Blazers,104,Home,0
193,"Mon, Jan 18, 2021",Phoenix Suns,104,Away,0
193,"Mon, Jan 18, 2021",Memphis Grizzlies,108,Home,1
194,"Mon, Jan 18, 2021",Milwaukee Bucks,123,Away,0
194,"Mon, Jan 18, 2021",Brooklyn Nets,125,Home,1
195,"Mon, Jan 18, 2021",Dallas Mavericks,93,Away,0
195,"Mon, Jan 18, 2021",Toronto Raptors,116,Home,1
196,"Mon, Jan 18, 2021",Houston Rockets,120,Away,0
196,"Mon, Jan 18, 2021",Chicago Bulls,125,Home,1
197,"Mon, Jan 18, 2021",Detroit Pistons,107,Away,0
197,"Mon, Jan 18, 2021",Miami Heat,113,Home,1
198,"Mon, Jan 18, 2021",Golden State Warriors,115,Away,1
198,"Mon, Jan 18, 2021",Los Angeles Lakers,113,Home,0
199,"Tue, Jan 19, 2021",Oklahoma City Thunder,101,Away,0
199,"Tue, Jan 19, 2021",Denver Nuggets,119,Home,1
200,"Tue, Jan 19, 2021",New Orleans Pelicans,102,Away,0
200,"Tue, Jan 19, 2021",Utah Jazz,118,Home,1
201,"Wed, Jan 20, 2021",Brooklyn Nets,135,Away,0
201,"Wed, Jan 20, 2021",Cleveland Cavaliers,147,Home,1
202,"Wed, Jan 20, 2021",Dallas Mavericks,124,Away,1
202,"Wed, Jan 20, 2021",Indiana Pacers,112,Home,0
203,"Wed, Jan 20, 2021",Boston Celtics,109,Away,0
203,"Wed, Jan 20, 2021",Philadelphia 76ers,117,Home,1
204,"Wed, Jan 20, 2021",Detroit Pistons,115,Away,0
204,"Wed, Jan 20, 2021",Atlanta Hawks,123,Home,1
205,"Wed, Jan 20, 2021",Miami Heat,111,Away,1
205,"Wed, Jan 20, 2021",Toronto Raptors,102,Home,0
206,"Wed, Jan 20, 2021",Orlando Magic,97,Away,1
206,"Wed, Jan 20, 2021",Minnesota Timberwolves,96,Home,0
207,"Wed, Jan 20, 2021",Phoenix Suns,109,Away,1
207,"Wed, Jan 20, 2021",Houston Rockets,103,Home,0
