GameID,Date,Team,Points,Home/Away,Win
60,"Wed, Oct 25, 2017",Indiana Pacers,96,Away,0
60,"Wed, Oct 25, 2017",Oklahoma City Thunder,114,Home,1
61,"Wed, Oct 25, 2017",Memphis Grizzlies,94,Away,0
61,"Wed, Oct 25, 2017",Dallas Mavericks,103,Home,1
62,"Wed, Oct 25, 2017",Utah Jazz,88,Away,0
62,"Wed, Oct 25, 2017",Phoenix Suns,97,Home,1
63,"Wed, Oct 25, 2017",Toronto Raptors,112,Away,0
63,"Wed, Oct 25, 2017",Golden State Warriors,117,Home,1
64,"Wed, Oct 25, 2017",Washington Wizards,99,Away,0
64,"Wed, Oct 25, 2017",Los Angeles Lakers,102,Home,1
65,"Thu, Oct 26, 2017",Atlanta Hawks,86,Away,0
65,"Thu, Oct 26, 2017",Chicago Bulls,91,Home,1
66,"Thu, Oct 26, 2017",Dallas Mavericks,91,Away,0
66,"Thu, Oct 26, 2017",Memphis Grizzlies,96,Home,1
67,"Thu, Oct 26, 2017",Boston Celtics,96,Away,1
67,"Thu, Oct 26, 2017",Milwaukee Bucks,89,Home,0
68,"Thu, Oct 26, 2017",Los Angeles Clippers,104,Away,1
68,"Thu, Oct 26, 2017",Portland Trail Blazers,103,Home,0
69,"Thu, Oct 26, 2017",New Orleans Pelicans,114,Away,1
69,"Thu, Oct 26, 2017",Sacramento Kings,106,Home,0
70,"Fri, Oct 27, 2017",Houston Rockets,109,Away,1
70,"Fri, Oct 27, 2017",Charlotte Hornets,93,Home,0
71,"Fri, Oct 27, 2017",San Antonio Spurs,87,Away,0
71,"Fri, Oct 27, 2017",Orlando Magic,114,Home,1
72,"Fri, Oct 27, 2017",Denver Nuggets,105,Away,1
72,"Fri, Oct 27, 2017",Atlanta Hawks,100,Home,0
73,"Fri, Oct 27, 2017",Brooklyn Nets,86,Away,0
73,"Fri, Oct 27, 2017",New York Knicks,107,Home,1
74,"Fri, Oct 27, 2017",Oklahoma City Thunder,116,Away,0
74,"Fri, Oct 27, 2017",Minnesota Timberwolves,119,Home,1
75,"Fri, Oct 27, 2017",Washington Wizards,117,Away,0
75,"Fri, Oct 27, 2017",Golden State Warriors,120,Home,1
76,"Fri, Oct 27, 2017",Toronto Raptors,101,Away,1
76,"Fri, Oct 27, 2017",Los Angeles Lakers,92,Home,0
77,"Sat, Oct 28, 2017",Cleveland Cavaliers,101,Away,0
77,"Sat, Oct 28, 2017",New Orleans Pelicans,123,Home,1
78,"Sat, Oct 28, 2017",Oklahoma City Thunder,101,Away,1
78,"Sat, Oct 28, 2017",Chicago Bulls,69,Home,0
79,"Sat, Oct 28, 2017",Houston Rockets,89,Away,0
79,"Sat, Oct 28, 2017",Memphis Grizzlies,103,Home,1
80,"Sat, Oct 28, 2017",Boston Celtics,96,Away,1
80,"Sat, Oct 28, 2017",Miami Heat,90,Home,0
81,"Sat, Oct 28, 2017",Philadelphia 76ers,112,Away,1
81,"Sat, Oct 28, 2017",Dallas Mavericks,110,Home,0
82,"Sat, Oct 28, 2017",Los Angeles Lakers,81,Away,0
82,"Sat, Oct 28, 2017",Utah Jazz,96,Home,1
83,"Sat, Oct 28, 2017",Phoenix Suns,107,Away,0
83,"Sat, Oct 28, 2017",Portland Trail Blazers,114,Home,1
84,"Sat, Oct 28, 2017",Detroit Pistons,95,Away,1
84,"Sat, Oct 28, 2017",Los Angeles Clippers,87,Home,0
85,"Sun, Oct 29, 2017",Milwaukee Bucks,117,Away,1
85,"Sun, Oct 29, 2017",Atlanta Hawks,106,Home,0
86,"Sun, Oct 29, 2017",San Antonio Spurs,94,Away,0
86,"Sun, Oct 29, 2017",Indiana Pacers,97,Home,1
87,"Sun, Oct 29, 2017",Denver Nuggets,124,Away,1
87,"Sun, Oct 29, 2017",Brooklyn Nets,111,Home,0
88,"Sun, Oct 29, 2017",Orlando Magic,113,Away,0
88,"Sun, Oct 29, 2017",Charlotte Hornets,120,Home,1
89,"Sun, Oct 29, 2017",Washington Wizards,110,Away,1
89,"Sun, Oct 29, 2017",Sacramento Kings,83,Home,0
90,"Sun, Oct 29, 2017",New York Knicks,114,Away,1
90,"Sun, Oct 29, 2017",Cleveland Cavaliers,95,Home,0
91,"Sun, Oct 29, 2017",Detroit Pistons,115,Away,1
91,"Sun, Oct 29, 2017",Golden State Warriors,107,Home,0
92,"Mon, Oct 30, 2017",San Antonio Spurs,94,Away,0
92,"Mon, Oct 30, 2017",Boston Celtics,108,Home,1
93,"Mon, Oct 30, 2017",Minnesota Timberwolves,125,Away,1
93,"Mon, Oct 30, 2017",Miami Heat,122,Home,0
94,"Mon, Oct 30, 2017",Denver Nuggets,110,Away,0
94,"Mon, Oct 30, 2017",New York Knicks,116,Home,1
95,"Mon, Oct 30, 2017",Philadelphia 76ers,115,Away,1
95,"Mon, Oct 30, 2017",Houston Rockets,107,Home,0
96,"Mon, Oct 30, 2017",Charlotte Hornets,104,Away,1
96,"Mon, Oct 30, 2017",Memphis Grizzlies,99,Home,0
97,"Mon, Oct 30, 2017",Orlando Magic,115,Away,1
97,"Mon, Oct 30, 2017",New Orleans Pelicans,99,Home,0
98,"Mon, Oct 30, 2017",Dallas Mavericks,89,Away,0
98,"Mon, Oct 30, 2017",Utah Jazz,104,Home,1
99,"Mon, Oct 30, 2017",Toronto Raptors,99,Away,1
99,"Mon, Oct 30, 2017",Portland Trail Blazers,85,Home,0
100,"Mon, Oct 30, 2017",Golden State Warriors,141,Away,1
100,"Mon, Oct 30, 2017",Los Angeles Clippers,113,Home,0
101,"Tue, Oct 31, 2017",Sacramento Kings,83,Away,0
101,"Tue, Oct 31, 2017",Indiana Pacers,101,Home,1
102,"Tue, Oct 31, 2017",Phoenix Suns,122,Away,1
102,"Tue, Oct 31, 2017",Brooklyn Nets,114,Home,0
103,"Tue, Oct 31, 2017",Oklahoma City Thunder,110,Away,1
103,"Tue, Oct 31, 2017",Milwaukee Bucks,91,Home,0
104,"Tue, Oct 31, 2017",Detroit Pistons,93,Away,0
104,"Tue, Oct 31, 2017",Los Angeles Lakers,113,Home,1
105,"Wed, Nov 1, 2017",Milwaukee Bucks,121,Away,0
105,"Wed, Nov 1, 2017",Charlotte Hornets,126,Home,1
106,"Wed, Nov 1, 2017",Indiana Pacers,124,Away,1
106,"Wed, Nov 1, 2017",Cleveland Cavaliers,107,Home,0
107,"Wed, Nov 1, 2017",Atlanta Hawks,109,Away,0
107,"Wed, Nov 1, 2017",Philadelphia 76ers,119,Home,1
108,"Wed, Nov 1, 2017",Phoenix Suns,122,Away,1
108,"Wed, Nov 1, 2017",Washington Wizards,116,Home,0
109,"Wed, Nov 1, 2017",Sacramento Kings,86,Away,0
109,"Wed, Nov 1, 2017",Boston Celtics,113,Home,1
110,"Wed, Nov 1, 2017",Chicago Bulls,91,Away,0
110,"Wed, Nov 1, 2017",Miami Heat,97,Home,1
111,"Wed, Nov 1, 2017",Orlando Magic,101,Away,1
111,"Wed, Nov 1, 2017",Memphis Grizzlies,99,Home,0
112,"Wed, Nov 1, 2017",Minnesota Timberwolves,104,Away,1
112,"Wed, Nov 1, 2017",New Orleans Pelicans,98,Home,0
113,"Wed, Nov 1, 2017",Houston Rockets,119,Away,1
113,"Wed, Nov 1, 2017",New York Knicks,97,Home,0
114,"Wed, Nov 1, 2017",Toronto Raptors,111,Away,0
114,"Wed, Nov 1, 2017",Denver Nuggets,129,Home,1
115,"Wed, Nov 1, 2017",Portland Trail Blazers,103,Away,0
115,"Wed, Nov 1, 2017",Utah Jazz,112,Home,1
116,"Wed, Nov 1, 2017",Dallas Mavericks,98,Away,0
116,"Wed, Nov 1, 2017",Los Angeles Clippers,119,Home,1
117,"Thu, Nov 2, 2017",Golden State Warriors,112,Away,1
117,"Thu, Nov 2, 2017",San Antonio Spurs,92,Home,0
118,"Thu, Nov 2, 2017",Los Angeles Lakers,110,Away,0
118,"Thu, Nov 2, 2017",Portland Trail Blazers,113,Home,1
119,"Fri, Nov 3, 2017",Milwaukee Bucks,96,Away,0
119,"Fri, Nov 3, 2017",Detroit Pistons,105,Home,1
120,"Fri, Nov 3, 2017",Chicago Bulls,105,Away,1
120,"Fri, Nov 3, 2017",Orlando Magic,83,Home,0
121,"Fri, Nov 3, 2017",Indiana Pacers,110,Away,0
121,"Fri, Nov 3, 2017",Philadelphia 76ers,121,Home,1
122,"Fri, Nov 3, 2017",Cleveland Cavaliers,130,Away,1
122,"Fri, Nov 3, 2017",Washington Wizards,122,Home,0
123,"Fri, Nov 3, 2017",Houston Rockets,119,Away,1
123,"Fri, Nov 3, 2017",Atlanta Hawks,104,Home,0
124,"Fri, Nov 3, 2017",Phoenix Suns,107,Away,0
124,"Fri, Nov 3, 2017",New York Knicks,120,Home,1
125,"Fri, Nov 3, 2017",New Orleans Pelicans,99,Away,1
125,"Fri, Nov 3, 2017",Dallas Mavericks,94,Home,0
126,"Fri, Nov 3, 2017",Charlotte Hornets,101,Away,0
126,"Fri, Nov 3, 2017",San Antonio Spurs,108,Home,1
127,"Fri, Nov 3, 2017",Miami Heat,94,Away,0
127,"Fri, Nov 3, 2017",Denver Nuggets,95,Home,1
128,"Fri, Nov 3, 2017",Toronto Raptors,109,Away,1
128,"Fri, Nov 3, 2017",Utah Jazz,100,Home,0
129,"Fri, Nov 3, 2017",Boston Celtics,101,Away,1
129,"Fri, Nov 3, 2017",Oklahoma City Thunder,94,Home,0
130,"Fri, Nov 3, 2017",Brooklyn Nets,112,Away,0
130,"Fri, Nov 3, 2017",Los Angeles Lakers,124,Home,1
131,"Sat, Nov 4, 2017",Memphis Grizzlies,113,Away,1
131,"Sat, Nov 4, 2017",Los Angeles Clippers,104,Home,0
132,"Sat, Nov 4, 2017",Sacramento Kings,99,Away,0
132,"Sat, Nov 4, 2017",Detroit Pistons,108,Home,1
133,"Sat, Nov 4, 2017",New Orleans Pelicans,96,Away,1
133,"Sat, Nov 4, 2017",Chicago Bulls,90,Home,0
134,"Sat, Nov 4, 2017",Dallas Mavericks,99,Away,0
134,"Sat, Nov 4, 2017",Minnesota Timberwolves,112,Home,1
135,"Sat, Nov 4, 2017",Golden State Warriors,127,Away,1
135,"Sat, Nov 4, 2017",Denver Nuggets,108,Home,0
136,"Sun, Nov 5, 2017",Atlanta Hawks,117,Away,1
136,"Sun, Nov 5, 2017",Cleveland Cavaliers,115,Home,0
137,"Sun, Nov 5, 2017",Miami Heat,104,Away,1
137,"Sun, Nov 5, 2017",Los Angeles Clippers,101,Home,0
138,"Sun, Nov 5, 2017",Boston Celtics,104,Away,1
138,"Sun, Nov 5, 2017",Orlando Magic,88,Home,0
139,"Sun, Nov 5, 2017",Washington Wizards,107,Away,1
139,"Sun, Nov 5, 2017",Toronto Raptors,96,Home,0
140,"Sun, Nov 5, 2017",Utah Jazz,110,Away,0
140,"Sun, Nov 5, 2017",Houston Rockets,137,Home,1
141,"Sun, Nov 5, 2017",Phoenix Suns,95,Away,0
141,"Sun, Nov 5, 2017",San Antonio Spurs,112,Home,1
142,"Sun, Nov 5, 2017",Indiana Pacers,101,Away,0
142,"Sun, Nov 5, 2017",New York Knicks,108,Home,1
143,"Sun, Nov 5, 2017",Charlotte Hornets,94,Away,0
143,"Sun, Nov 5, 2017",Minnesota Timberwolves,112,Home,1
144,"Sun, Nov 5, 2017",Oklahoma City Thunder,99,Away,0
144,"Sun, Nov 5, 2017",Portland Trail Blazers,103,Home,1
145,"Sun, Nov 5, 2017",Memphis Grizzlies,102,Away,0
145,"Sun, Nov 5, 2017",Los Angeles Lakers,107,Home,1
146,"Mon, Nov 6, 2017",Boston Celtics,110,Away,1
146,"Mon, Nov 6, 2017",Atlanta Hawks,107,Home,0
147,"Mon, Nov 6, 2017",Brooklyn Nets,98,Away,1
147,"Mon, Nov 6, 2017",Phoenix Suns,92,Home,0
148,"Mon, Nov 6, 2017",Miami Heat,80,Away,0
148,"Mon, Nov 6, 2017",Golden State Warriors,97,Home,1
149,"Tue, Nov 7, 2017",Milwaukee Bucks,119,Away,0
149,"Tue, Nov 7, 2017",Cleveland Cavaliers,124,Home,1
150,"Tue, Nov 7, 2017",New Orleans Pelicans,117,Away,1
150,"Tue, Nov 7, 2017",Indiana Pacers,112,Home,0
151,"Tue, Nov 7, 2017",Dallas Mavericks,113,Away,1
151,"Tue, Nov 7, 2017",Washington Wizards,99,Home,0
152,"Tue, Nov 7, 2017",Charlotte Hornets,113,Away,0
152,"Tue, Nov 7, 2017",New York Knicks,118,Home,1
153,"Tue, Nov 7, 2017",Chicago Bulls,114,Away,0
153,"Tue, Nov 7, 2017",Toronto Raptors,119,Home,1
154,"Tue, Nov 7, 2017",Los Angeles Clippers,107,Away,0
154,"Tue, Nov 7, 2017",San Antonio Spurs,120,Home,1
155,"Tue, Nov 7, 2017",Brooklyn Nets,104,Away,0
155,"Tue, Nov 7, 2017",Denver Nuggets,112,Home,1
156,"Tue, Nov 7, 2017",Philadelphia 76ers,104,Away,1
156,"Tue, Nov 7, 2017",Utah Jazz,97,Home,0
157,"Tue, Nov 7, 2017",Memphis Grizzlies,98,Away,1
157,"Tue, Nov 7, 2017",Portland Trail Blazers,97,Home,0
158,"Tue, Nov 7, 2017",Oklahoma City Thunder,86,Away,0
158,"Tue, Nov 7, 2017",Sacramento Kings,94,Home,1
159,"Wed, Nov 8, 2017",Indiana Pacers,97,Away,0
159,"Wed, Nov 8, 2017",Detroit Pistons,114,Home,1
160,"Wed, Nov 8, 2017",New York Knicks,99,Away,0
160,"Wed, Nov 8, 2017",Orlando Magic,112,Home,1
161,"Wed, Nov 8, 2017",Los Angeles Lakers,96,Away,0
161,"Wed, Nov 8, 2017",Boston Celtics,107,Home,1
162,"Wed, Nov 8, 2017",Miami Heat,126,Away,1
162,"Wed, Nov 8, 2017",Phoenix Suns,115,Home,0
163,"Wed, Nov 8, 2017",Minnesota Timberwolves,101,Away,0
163,"Wed, Nov 8, 2017",Golden State Warriors,125,Home,1
164,"Thu, Nov 9, 2017",Los Angeles Lakers,95,Away,0
164,"Thu, Nov 9, 2017",Washington Wizards,111,Home,1
165,"Thu, Nov 9, 2017",New Orleans Pelicans,118,Away,0
165,"Thu, Nov 9, 2017",Toronto Raptors,122,Home,1
166,"Thu, Nov 9, 2017",Cleveland Cavaliers,113,Away,0
166,"Thu, Nov 9, 2017",Houston Rockets,117,Home,1
167,"Thu, Nov 9, 2017",Philadelphia 76ers,108,Away,0
167,"Thu, Nov 9, 2017",Sacramento Kings,109,Home,1
168,"Thu, Nov 9, 2017",Oklahoma City Thunder,94,Away,0
168,"Thu, Nov 9, 2017",Denver Nuggets,102,Home,1
169,"Fri, Nov 10, 2017",Atlanta Hawks,104,Away,0
169,"Fri, Nov 10, 2017",Detroit Pistons,111,Home,1
170,"Fri, Nov 10, 2017",Charlotte Hornets,87,Away,0
170,"Fri, Nov 10, 2017",Boston Celtics,90,Home,1
171,"Fri, Nov 10, 2017",Indiana Pacers,105,Away,1
171,"Fri, Nov 10, 2017",Chicago Bulls,87,Home,0
172,"Fri, Nov 10, 2017",Los Angeles Clippers,111,Away,0
172,"Fri, Nov 10, 2017",Oklahoma City Thunder,120,Home,1
173,"Fri, Nov 10, 2017",Orlando Magic,128,Away,1
173,"Fri, Nov 10, 2017",Phoenix Suns,112,Home,0
174,"Fri, Nov 10, 2017",Milwaukee Bucks,94,Away,1
174,"Fri, Nov 10, 2017",San Antonio Spurs,87,Home,0
175,"Fri, Nov 10, 2017",Miami Heat,84,Away,1
175,"Fri, Nov 10, 2017",Utah Jazz,74,Home,0
176,"Fri, Nov 10, 2017",Brooklyn Nets,101,Away,1
176,"Fri, Nov 10, 2017",Portland Trail Blazers,97,Home,0
177,"Sat, Nov 11, 2017",Los Angeles Clippers,103,Away,0
177,"Sat, Nov 11, 2017",New Orleans Pelicans,111,Home,1
178,"Sat, Nov 11, 2017",Atlanta Hawks,94,Away,0
178,"Sat, Nov 11, 2017",Washington Wizards,113,Home,1
179,"Sat, Nov 11, 2017",Memphis Grizzlies,96,Away,0
179,"Sat, Nov 11, 2017",Houston Rockets,111,Home,1
180,"Sat, Nov 11, 2017",Sacramento Kings,91,Away,0
180,"Sat, Nov 11, 2017",New York Knicks,118,Home,1
181,"Sat, Nov 11, 2017",Cleveland Cavaliers,111,Away,1
181,"Sat, Nov 11, 2017",Dallas Mavericks,104,Home,0
182,"Sat, Nov 11, 2017",Philadelphia 76ers,114,Away,0
182,"Sat, Nov 11, 2017",Golden State Warriors,135,Home,1
183,"Sat, Nov 11, 2017",Los Angeles Lakers,90,Away,0
183,"Sat, Nov 11, 2017",Milwaukee Bucks,98,Home,1
184,"Sat, Nov 11, 2017",Chicago Bulls,94,Away,0
184,"Sat, Nov 11, 2017",San Antonio Spurs,133,Home,1
185,"Sat, Nov 11, 2017",Orlando Magic,107,Away,0
185,"Sat, Nov 11, 2017",Denver Nuggets,125,Home,1
186,"Sat, Nov 11, 2017",Minnesota Timberwolves,110,Away,0
186,"Sat, Nov 11, 2017",Phoenix Suns,118,Home,1
187,"Sat, Nov 11, 2017",Brooklyn Nets,106,Away,0
187,"Sat, Nov 11, 2017",Utah Jazz,114,Home,1
188,"Sun, Nov 12, 2017",Toronto Raptors,94,Away,0
188,"Sun, Nov 12, 2017",Boston Celtics,95,Home,1
189,"Sun, Nov 12, 2017",Miami Heat,103,Away,0
189,"Sun, Nov 12, 2017",Detroit Pistons,112,Home,1
190,"Sun, Nov 12, 2017",Houston Rockets,118,Away,1
190,"Sun, Nov 12, 2017",Indiana Pacers,95,Home,0
191,"Sun, Nov 12, 2017",Dallas Mavericks,99,Away,0
191,"Sun, Nov 12, 2017",Oklahoma City Thunder,112,Home,1
192,"Mon, Nov 13, 2017",Sacramento Kings,92,Away,0
192,"Mon, Nov 13, 2017",Washington Wizards,110,Home,1
193,"Mon, Nov 13, 2017",Cleveland Cavaliers,104,Away,1
193,"Mon, Nov 13, 2017",New York Knicks,101,Home,0
194,"Mon, Nov 13, 2017",Memphis Grizzlies,103,Away,0
194,"Mon, Nov 13, 2017",Milwaukee Bucks,110,Home,1
195,"Mon, Nov 13, 2017",Atlanta Hawks,105,Away,0
195,"Mon, Nov 13, 2017",New Orleans Pelicans,106,Home,1
196,"Mon, Nov 13, 2017",Los Angeles Lakers,100,Away,1
196,"Mon, Nov 13, 2017",Phoenix Suns,93,Home,0
197,"Mon, Nov 13, 2017",Minnesota Timberwolves,109,Away,1
197,"Mon, Nov 13, 2017",Utah Jazz,98,Home,0
198,"Mon, Nov 13, 2017",Denver Nuggets,82,Away,0
198,"Mon, Nov 13, 2017",Portland Trail Blazers,99,Home,1
199,"Mon, Nov 13, 2017",Orlando Magic,100,Away,0
199,"Mon, Nov 13, 2017",Golden State Warriors,110,Home,1
200,"Mon, Nov 13, 2017",Philadelphia 76ers,109,Away,1
200,"Mon, Nov 13, 2017",Los Angeles Clippers,105,Home,0
201,"Tue, Nov 14, 2017",Boston Celtics,109,Away,1
201,"Tue, Nov 14, 2017",Brooklyn Nets,102,Home,0
202,"Tue, Nov 14, 2017",Toronto Raptors,129,Away,1
202,"Tue, Nov 14, 2017",Houston Rockets,113,Home,0
203,"Tue, Nov 14, 2017",San Antonio Spurs,97,Away,1
203,"Tue, Nov 14, 2017",Dallas Mavericks,91,Home,0
204,"Wed, Nov 15, 2017",Sacramento Kings,80,Away,0
204,"Wed, Nov 15, 2017",Atlanta Hawks,126,Home,1
205,"Wed, Nov 15, 2017",Washington Wizards,102,Away,1
205,"Wed, Nov 15, 2017",Miami Heat,93,Home,0
206,"Wed, Nov 15, 2017",Utah Jazz,101,Away,0
206,"Wed, Nov 15, 2017",New York Knicks,106,Home,1
207,"Wed, Nov 15, 2017",Cleveland Cavaliers,115,Away,1
207,"Wed, Nov 15, 2017",Charlotte Hornets,107,Home,0
208,"Wed, Nov 15, 2017",Indiana Pacers,116,Away,1
